name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
8159 sideroad 30 ,2019-12-02,-1.9,-8.3,-3.9,-6.5,-13.1,-8.8,-6,85.8,0.658,100,12.5,snow,1.7,2.8,41.8,18.3,28.6,1009.6,84,11.1,28.9,2.5,2,,2019-12-02T07:35:51,2019-12-02T16:45:08,0.2,"Snow, Partially cloudy",Partly cloudy throughout the day with snow in the morning and afternoon.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2019-12-03,-0.6,-12.6,-5.6,-5.4,-16.2,-9.3,-7.2,88.8,0.08,100,4.17,"rain,snow",0.3,2.6,32.8,21.1,250.8,1008.1,65,12.7,36,2.9,2,,2019-12-03T07:36:56,2019-12-03T16:44:51,0.23,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2019-12-04,0.8,-1.6,-0.3,-4.5,-6.4,-5.4,-1.8,89.8,0.768,100,25,"rain,snow",2.5,4,38.9,25.5,257.6,998,97.5,10.2,39.1,3.4,3,,2019-12-04T07:37:59,2019-12-04T16:44:37,0.25,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999,CXTO"
8159 sideroad 30 ,2019-12-05,-1.3,-2.4,-2,-5.2,-8.7,-7.4,-5.1,79,0.388,100,8.33,"rain,snow",2.5,6.4,42.4,28.2,289,1012.4,89.2,14.3,27.8,2.2,2,,2019-12-05T07:39:01,2019-12-05T16:44:25,0.29,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2019-12-06,-0.6,-3.9,-2.5,-1.7,-9.4,-6.5,-4.8,84.4,2.973,100,45.83,"rain,snow",2,9.1,36.1,22.6,318,1018.6,73.7,11.5,58.4,5.1,4,,2019-12-06T07:40:02,2019-12-06T16:44:15,0.32,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71534099999,71263099999,F5184,71833099999"
8159 sideroad 30 ,2019-12-07,-1.7,-8.2,-5.2,-5.2,-11.9,-8.6,-8.4,78.5,0,0,0,snow,0.3,9.7,33.1,14.1,253.1,1029.5,50.7,14.7,68.4,5.9,4,,2019-12-07T07:41:01,2019-12-07T16:44:08,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2019-12-08,4.9,-8.1,0,0.9,-12,-4.6,-2.7,82.8,0.052,100,8.33,rain,0,7.3,43.1,27.8,196.2,1020,75.7,14.7,60.5,5.1,3,,2019-12-08T07:41:59,2019-12-08T16:44:04,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2019-12-09,8,3.7,5.4,4.5,0.3,2.3,4.5,93.6,6.479,100,45.83,rain,0,2.2,46.1,24.4,195.9,1004.7,100,12.2,9.6,0.7,0,,2019-12-09T07:42:55,2019-12-09T16:44:02,0.42,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71534099999,71263099999,F5184,71833099999"
8159 sideroad 30 ,2019-12-10,7.8,-7.1,-1.8,4.3,-12.9,-7.3,-4.6,80.7,1.449,100,25,"rain,snow",0.3,0.5,57.7,39,286.4,1011.4,94.6,12.7,28.6,2.5,2,,2019-12-10T07:43:49,2019-12-10T16:44:03,0.45,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2019-12-11,-5.4,-9.1,-7.1,-10.7,-18.7,-15.3,-11.6,70.8,0,0,0,snow,0.2,0.7,65.4,37.6,253.4,1025.5,67.9,13.3,45.8,3.9,3,,2019-12-11T07:44:41,2019-12-11T16:44:06,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2019-12-12,-2.9,-11.8,-6.9,-7.8,-16.5,-11.7,-10.3,77.2,0,0,0,,0,0.7,45.4,21,188,1033.4,49.6,14.7,41.9,3.5,2,,2019-12-12T07:45:32,2019-12-12T16:44:12,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2019-12-13,3.2,-3.8,-0.4,0,-7.5,-3.8,-4.2,75.6,0,0,0,,0,0.7,37.1,22.4,157,1019.3,60.6,14.7,76.5,6.6,4,,2019-12-13T07:46:21,2019-12-13T16:44:20,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2019-12-14,0.9,-0.2,0.2,0.1,-6.8,-3.5,-0.7,93.7,8.197,100,54.17,"rain,snow",2.3,1.3,48.4,31.8,316.6,1002.5,99.3,8.3,4.6,0.4,0,,2019-12-14T07:47:08,2019-12-14T16:44:31,0.59,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71534099999,71263099999,F5184,71833099999"
8159 sideroad 30 ,2019-12-15,0.4,-8,-3.7,-5,-12.5,-9.3,-6.8,78.9,0.017,100,4.17,"rain,snow",2.2,4.2,51.9,34.3,286.7,1012.8,86.7,14.2,74.7,6.4,5,,2019-12-15T07:47:53,2019-12-15T16:44:44,0.62,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2019-12-16,-1.5,-8.1,-5,-3.1,-10.7,-6.1,-7.6,82.8,0,0,0,snow,0.4,4.3,22.3,10.7,211,1022.6,81.1,14.5,64,5.7,5,,2019-12-16T07:48:36,2019-12-16T16:45:00,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2019-12-17,-0.6,-7.5,-3.9,-5.1,-9.8,-7.8,-6.6,81.5,0,0,0,"rain,snow",1.5,4,32,18.2,302.3,1014.4,87.1,14.5,41.2,3.6,3,,2019-12-17T07:49:17,2019-12-17T16:45:18,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2019-12-18,-4.2,-17.6,-10.2,-9.7,-24,-17.8,-13,80,0.973,100,12.5,snow,3.8,7.5,48.2,27.8,293.9,1016,66.3,10.7,76.6,6.7,5,,2019-12-18T07:49:56,2019-12-18T16:45:39,0.75,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2019-12-19,-7.1,-19.8,-12.5,-7.1,-26.3,-15.6,-15.4,79.1,0,0,0,snow,0.2,9.1,30.6,16.9,191.6,1029.4,78.9,14.3,33.4,2.8,2,,2019-12-19T07:50:33,2019-12-19T16:46:02,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2019-12-20,-6.2,-10.9,-8.8,-9.7,-16.1,-13.1,-10.5,87.3,0,0,0,snow,0.1,8.5,22,12.6,89.8,1037.3,55.4,11.8,49.8,4.3,2,,2019-12-20T07:51:07,2019-12-20T16:46:27,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2019-12-21,1.3,-9.3,-3.9,-2.2,-14.5,-7.6,-6,85.9,0,0,0,"rain,snow",0.8,6.1,34.2,12.7,145.1,1030.3,50.6,12.9,79.1,6.9,4,,2019-12-21T07:51:39,2019-12-21T16:46:55,0.84,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,F5184,71833099999"
8159 sideroad 30 ,2019-12-22,4.1,-4.8,0.3,0.2,-6.6,-3.5,-2.3,83.1,0,0,0,"rain,snow",0.5,5.9,41,20.6,240.5,1023.1,7.2,13.9,80.6,7,4,,2019-12-22T07:52:09,2019-12-22T16:47:26,0.87,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2019-12-23,4.6,-0.6,1.9,0.9,-5.1,-2.1,-1.4,78.9,0,0,0,"rain,snow",0.8,3.2,42.8,25,267,1018.2,18.2,14.7,94.8,8.2,4,,2019-12-23T07:52:37,2019-12-23T16:47:58,0.91,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2019-12-24,-0.1,-4.3,-1.9,-2.6,-9.5,-6.2,-3.8,86.6,0,0,0,"rain,snow",0.6,3.3,29.5,19.3,92.1,1023.1,59,14.7,37.6,3.3,2,,2019-12-24T07:53:03,2019-12-24T16:48:33,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2019-12-25,2.3,-2.3,-0.3,2.3,-5.9,-3.2,-0.6,97.7,0,0,0,"rain,snow",0.2,0.6,21.2,11.1,141.9,1018.6,97.2,3.5,32.6,2.8,1,,2019-12-25T07:53:26,2019-12-25T16:49:10,0.98,Overcast,Cloudy skies throughout the day.,cloudy,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2019-12-26,2.4,-0.2,0.7,2.3,-4.9,-2.3,0.6,98.9,0,0,0,"rain,snow",0.1,0.3,33.5,17.4,111.9,1020.3,100,1.5,13.6,1.2,1,,2019-12-26T07:53:47,2019-12-26T16:49:50,0,Overcast,Cloudy skies throughout the day.,cloudy,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2019-12-27,8.2,0.8,3.6,5.5,-4.7,0.3,2.9,95.1,0.414,100,12.5,rain,0,1.8,42.3,25.8,272.2,1019.8,99.2,8.8,15,1.3,1,,2019-12-27T07:54:05,2019-12-27T16:50:31,0.05,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2019-12-28,1.4,-1.1,0.2,0,-4.8,-2.7,-2.3,83.5,0,0,0,,0,2.3,30.6,17.5,276.4,1025.6,74.1,14.8,72.6,6.5,4,,2019-12-28T07:54:21,2019-12-28T16:51:15,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,AV116,71263099999,F5184,71833099999"
8159 sideroad 30 ,2019-12-29,0.6,-1.9,-0.3,-1.3,-6.4,-5.3,-1,94.7,5.755,100,37.5,"rain,snow",0,1.6,40.6,28,91.2,1016.8,82.4,6.2,10.9,1,0,,2019-12-29T07:54:34,2019-12-29T16:52:00,0.11,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2019-12-30,6.6,-0.3,1.8,2.4,-7.3,-3.7,-0.5,85.5,5.45,100,45.83,"rain,snow",1.4,1.1,59.3,39.7,166.5,1001,92.8,13.3,36.6,3.2,3,,2019-12-30T07:54:45,2019-12-30T16:52:48,0.14,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2019-12-31,0.1,-2.7,-1.6,-5.1,-9.7,-7.9,-3.6,86.2,1.467,100,33.33,"rain,snow",1.6,3.1,44.2,30.1,231.4,1000.5,98.1,10,29.9,2.5,2,,2019-12-31T07:54:54,2019-12-31T16:53:38,0.18,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-01-01,-2.3,-6.8,-3.9,-7.1,-11.7,-9.8,-6.5,82.3,0,0,0,snow,0.3,3.7,42.2,31.3,251.5,1006.9,75.7,13.9,44.3,3.9,3,,2020-01-01T07:55:00,2020-01-01T16:54:30,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-01-02,4,-2,2,-0.2,-7,-2.6,-1.4,78,0.181,100,12.5,"rain,snow",0,2.6,40.1,24.4,219.1,1005.4,70.8,14.5,46.5,4.1,2,,2020-01-02T07:55:03,2020-01-02T16:55:23,0.25,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-01-03,3.7,1.2,2.8,1.6,-1,0.4,1,87.9,0,0,0,,0,0.5,35.6,16.1,261.4,1008.1,93.9,14.7,18.5,1.6,1,,2020-01-03T07:55:04,2020-01-03T16:56:18,0.27,Overcast,Cloudy skies throughout the day.,cloudy,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-01-04,1,-1.8,-0.4,-0.1,-7.5,-4,-2.9,83.6,0.011,100,4.17,"rain,snow",0.3,0.4,34.9,22.7,313.1,1009.8,95.3,13.4,19.3,1.7,1,,2020-01-04T07:55:03,2020-01-04T16:57:15,0.3,"Snow, Rain, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,F5184,71833099999"
8159 sideroad 30 ,2020-01-05,-1,-3.4,-1.9,-5.4,-8,-6.8,-3.9,86.7,3.564,100,29.17,"rain,snow",4.1,1.7,39.2,23.1,252.5,1014.2,92.9,10.3,29,2.4,2,,2020-01-05T07:54:59,2020-01-05T16:58:14,0.34,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,F5184,71833099999"
8159 sideroad 30 ,2020-01-06,0.4,-6.9,-1.7,-5.2,-11.4,-7.6,-5.1,78.6,0.908,100,16.67,"rain,snow",2.9,6.3,56.9,40,263.1,1011.8,65.6,13,63.4,5.4,3,,2020-01-06T07:54:53,2020-01-06T16:59:15,0.37,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-01-07,1.1,-9.9,-4.1,-3.1,-11.9,-6.9,-6.6,83,0.026,100,4.17,"rain,snow",1.7,6.8,43.9,22.3,232.8,1013.9,68.6,14.2,74.5,6.3,3,,2020-01-07T07:54:44,2020-01-07T17:00:17,0.4,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-01-08,-2.3,-9.7,-6.9,-7.3,-18.1,-14,-10,78.5,2.144,100,16.67,snow,1.4,8.8,50.8,35,296.9,1020.4,63.1,12.6,78.5,6.6,3,,2020-01-08T07:54:32,2020-01-08T17:01:20,0.43,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-01-09,-1,-15.4,-8.4,-5.9,-20.3,-13.4,-12.2,74.4,0,0,0,snow,0.3,8.2,42.5,24.8,121.3,1032.9,73.8,14.7,61.8,5.3,3,,2020-01-09T07:54:18,2020-01-09T17:02:25,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-01-10,5.4,0.8,3.9,4.2,-2.9,0.9,2.5,91.7,0.783,100,33.33,rain,0,3.1,47.3,31.9,209.3,1022.6,100,7,8.4,0.7,0,,2020-01-10T07:54:02,2020-01-10T17:03:31,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-01-11,10.1,-0.1,4.4,10.1,-6,0.6,3.8,95.9,63.126,100,100,"rain,snow",2.8,1.6,65.9,27,83.3,1011.7,100,7.3,5.2,0.4,0,,2020-01-11T07:53:43,2020-01-11T17:04:39,0.53,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184,71833099999,CXTO"
8159 sideroad 30 ,2020-01-12,0,-8.2,-5,-4.1,-15.2,-9.7,-6.9,86.6,16.685,100,37.5,"rain,snow",2.1,4.9,51.8,23.6,339.9,1021.1,99.2,11.5,34.7,3.1,2,,2020-01-12T07:53:22,2020-01-12T17:05:48,0.57,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,F5184,71833099999"
8159 sideroad 30 ,2020-01-13,0.4,-5.1,-2.3,-3,-10.1,-5.5,-3.1,94.2,0.48,100,12.5,"rain,snow",0.2,3.3,23.8,16.2,184.4,1028.1,98.5,9.5,22.9,2,1,,2020-01-13T07:52:58,2020-01-13T17:06:58,0.6,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,AV116,71263099999,F5184,71833099999,CXTO"
8159 sideroad 30 ,2020-01-14,1.5,-2.4,-0.3,-0.9,-6.4,-4,-1.3,93.1,0.032,100,16.67,"rain,snow",0,2.8,40.2,24.8,164.3,1021.8,88.4,9.7,25.1,2.1,1,,2020-01-14T07:52:32,2020-01-14T17:08:09,0.64,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,F5184,71833099999"
8159 sideroad 30 ,2020-01-15,1.5,-0.6,0.6,1.5,-4.5,-2.5,-1.9,83.4,0.026,100,4.17,"rain,snow",1.2,2.3,48.7,22,259.7,1020.2,94,14.5,33.4,3.1,1,,2020-01-15T07:52:04,2020-01-15T17:09:22,0.67,"Snow, Rain, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,F5184,71833099999"
8159 sideroad 30 ,2020-01-16,0.4,-9.8,-3.3,-0.1,-17.1,-9.4,-6.2,80.8,0.71,100,16.67,"rain,snow",0.7,3.5,50.2,34.8,311.1,1024.3,72,11.3,78.1,6.8,4,,2020-01-16T07:51:33,2020-01-16T17:10:35,0.71,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-01-17,-8.6,-14.6,-11.1,-8.6,-19.8,-15.3,-15.3,71.7,0,0,0,snow,0.2,3.7,33.5,20,10.3,1042.8,48.4,14.7,107.4,9.2,5,,2020-01-17T07:51:00,2020-01-17T17:11:49,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-01-18,0.8,-9.9,-5.2,-4.6,-16,-11.9,-6.9,88,12.247,100,54.17,"rain,snow",4.8,4.4,52.9,37.8,131.5,1015.8,99.8,8,12.7,0.9,1,,2020-01-18T07:50:25,2020-01-18T17:13:05,0.78,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,AV116,F5184,71833099999"
8159 sideroad 30 ,2020-01-19,-1.7,-12.4,-6.8,-8.7,-18.1,-13.7,-8.8,85.3,4.603,100,25,"rain,snow",5.1,10.8,52.3,34.5,292.5,1013.7,69.8,10.3,81.5,7,4,,2020-01-19T07:49:47,2020-01-19T17:14:21,0.82,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-01-20,-6.3,-19,-11.7,-11.6,-23.8,-16.9,-14.5,80.6,0,0,0,snow,6.4,15.3,34.6,14.9,293.2,1032,31.9,14.5,117.4,10.2,5,,2020-01-20T07:49:07,2020-01-20T17:15:38,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-01-21,-4.6,-10.4,-6.7,-6.1,-16.7,-12.2,-9.8,79,0,0,0,,0,16.7,38.2,22.2,253.3,1032.6,67.9,14.7,42.6,3.8,2,,2020-01-21T07:48:25,2020-01-21T17:16:55,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,F5184,71833099999"
8159 sideroad 30 ,2020-01-22,-2.3,-11,-6.6,-8.1,-16.4,-12,-9.1,82.9,0,0,0,,0,15.7,37.1,24.5,216.7,1028.1,60.5,14,107.4,9.3,5,,2020-01-22T07:47:41,2020-01-22T17:18:13,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-01-23,1.7,-8.5,-3.9,1.7,-10.1,-5.3,-7,80.3,0.009,100,4.17,"rain,snow",0,15.2,30.2,12.5,94.8,1026.2,80.6,12.5,65,5.6,3,,2020-01-23T07:46:54,2020-01-23T17:19:32,0.96,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-01-24,2.2,-1.9,0.3,-2,-6.4,-4.7,-3.1,79,5.524,100,37.5,"rain,snow",0,13.6,38.6,27.3,91.1,1021.5,99.4,11.9,66,5.6,4,,2020-01-24T07:46:05,2020-01-24T17:20:52,0,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-01-25,2.7,-0.1,1.3,-1.3,-4.5,-2.8,0.7,95.4,4.479,100,58.33,"rain,snow",0.9,9,36.7,21.1,137.3,1011.3,99.9,8.4,18.4,1.5,1,,2020-01-25T07:45:15,2020-01-25T17:22:12,0.03,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-01-26,0.7,-1,-0.1,-3.6,-6.7,-5.3,-0.8,94.7,0.22,100,4.17,"rain,snow",0.8,7.9,37.6,25.9,255.5,1006.8,99.7,10.3,22.7,1.9,1,,2020-01-26T07:44:22,2020-01-26T17:23:32,0.06,"Snow, Rain, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-01-27,-0.6,-1.9,-1.2,-5,-7,-6.1,-3,87.7,0.011,100,4.17,"rain,snow",0.5,8.5,35.5,24.1,307.6,1009.4,99.1,14.7,33.3,2.8,1,,2020-01-27T07:43:27,2020-01-27T17:24:53,0.09,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,F5184,71833099999"
8159 sideroad 30 ,2020-01-28,-0.7,-3.8,-2.3,-5.5,-8.6,-6.9,-4.8,83.2,0,0,0,,0,7.9,33.5,20.7,315.2,1016,93,14,53.7,4.6,3,,2020-01-28T07:42:30,2020-01-28T17:26:14,0.12,Overcast,Cloudy skies throughout the day.,cloudy,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,F5184,71833099999"
8159 sideroad 30 ,2020-01-29,-3.6,-12.2,-6.2,-4.3,-16.7,-9,-9.6,76.9,0,0,0,,0,7.5,18,13.4,348.9,1023.9,58.9,14.7,133.1,11.4,8,,2020-01-29T07:41:32,2020-01-29T17:27:35,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-01-30,-2.1,-11.4,-7.1,-2.1,-15.8,-8.8,-9.7,81.9,0,0,0,,0,6.5,19.8,8.9,73.4,1026,81.1,14.7,79.7,6.9,4,,2020-01-30T07:40:31,2020-01-30T17:28:57,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,F5184,71833099999"
8159 sideroad 30 ,2020-01-31,-1.6,-6.6,-4.2,-2,-6.6,-4.8,-6,87.9,0.194,100,4.17,"rain,snow",2.7,4.8,15.5,7.5,138.1,1024.2,94.7,9.9,28.4,2.4,1,,2020-01-31T07:39:28,2020-01-31T17:30:19,0.22,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,F5184,71833099999"
8159 sideroad 30 ,2020-02-01,-1.6,-5.7,-3.2,-3.1,-7.6,-5.7,-4.3,92.1,1.716,100,20.83,"rain,snow",3.6,8.3,30.6,15.9,195.9,1013.5,94.8,4.7,35.9,3.1,2,,2020-02-01T07:38:24,2020-02-01T17:31:41,0.25,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71534099999,71263099999,F5184,71833099999"
8159 sideroad 30 ,2020-02-02,0.8,-2.1,-0.7,-1.7,-6.9,-4.6,-1.5,94.6,4.719,100,54.17,"rain,snow",4,11.8,34.2,19.8,234.1,999.4,97.8,6.8,18.1,1.5,1,,2020-02-02T07:37:18,2020-02-02T17:33:03,0.29,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,71833099999"
8159 sideroad 30 ,2020-02-03,2.1,-3.1,0.5,1.6,-7,-3.6,-2.5,80.3,0.112,100,12.5,"rain,snow",1.7,14.5,47.7,32.7,296.7,1009.5,72.1,14.4,88.6,7.6,5,,2020-02-03T07:36:10,2020-02-03T17:34:26,0.32,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,AV116,71833099999"
