Crop,Year,Yield,levels
Canola,2074,178.95193132315663,Property
Canola,2075,179.65631771381618,Property
Canola,2076,186.85774406482636,Property
Canola,2077,191.7212884430306,Property
Canola,2078,194.65888724490443,Property
Canola,2079,196.5741384958923,Property
Canola,2080,199.00716920165098,Property
Canola,2081,196.59564477082782,Property
Canola,2082,199.13155924408144,Property
Canola,2083,200.5401162182314,Property
Canola,2084,203.380197606305,Property
Canola,2085,208.97441680696403,Property
Canola,2086,210.58642834142242,Property
Canola,2087,215.6736476476491,Property
Canola,2088,218.0106085973381,Property
Canola,2089,219.38190214138933,Property
Canola,2090,223.21969996549674,Property
Canola,2091,226.4368332115628,Property
Canola,2092,226.62480903221106,Property
Canola,2093,228.44656930353412,Property
Canola,2094,231.00154209652618,Property
Canola,2095,231.83068357510766,Property
Canola,2096,237.25549897496168,Property
Canola,2097,241.5951193210244,Property
Canola,2098,244.26603273636377,Property
Canola,2099,245.8138636047649,Property
Canola,2100,247.0607644814787,Property
Canola,2101,245.72584562820458,Property
Canola,2013,58.052317764795966,Neighbourhood
Canola,2014,57.785340282523194,Neighbourhood
Canola,2015,58.568965184841275,Neighbourhood
Canola,2016,60.219742930828076,Neighbourhood
Canola,2017,61.27553829358088,Neighbourhood
Canola,2018,62.60263473549615,Neighbourhood
Canola,2019,62.52993117651815,Neighbourhood
Canola,2020,63.30886646253469,Neighbourhood
Canola,2021,62.61580513755434,Neighbourhood
Canola,2022,62.86316121454104,Neighbourhood
Canola,2023,63.44070407842657,Neighbourhood
Canola,2024,63.907970951874454,Neighbourhood
Canola,2025,65.58373557740343,Neighbourhood
Canola,2026,66.51764647380321,Neighbourhood
Canola,2027,66.93316383149657,Neighbourhood
Canola,2028,67.25435758046224,Neighbourhood
Canola,2029,67.1606922926879,Neighbourhood
Canola,2030,67.90099076913118,Neighbourhood
Canola,2031,68.53556343859464,Neighbourhood
Canola,2032,71.09597698203518,Neighbourhood
Canola,2033,72.66759322414754,Neighbourhood
Canola,2034,73.79692910567867,Neighbourhood
Canola,2035,74.19510733099011,Neighbourhood
Canola,2036,73.73625131444028,Neighbourhood
Canola,2037,74.93645693614512,Neighbourhood
Canola,2038,75.63366602661822,Neighbourhood
Canola,2039,76.4261390544401,Neighbourhood
Canola,2040,76.32537096941965,Neighbourhood
Canola,2041,76.75688258349531,Neighbourhood
Canola,2042,77.24910460220876,Neighbourhood
Canola,2043,78.67915762673914,Neighbourhood
Canola,2044,79.61308409512415,Neighbourhood
Canola,2045,79.52208663139155,Neighbourhood
Canola,2046,78.93046047321207,Neighbourhood
Canola,2047,78.78161558513102,Neighbourhood
Canola,2048,79.89527264720351,Neighbourhood
Canola,2049,80.81615474423727,Neighbourhood
Canola,2050,80.31181687972213,Neighbourhood
Canola,2051,81.2800550727631,Neighbourhood
Canola,2052,82.44240018503507,Neighbourhood
Canola,2053,82.51357093335207,Neighbourhood
Canola,2054,82.95923122688723,Neighbourhood
Canola,2055,83.75848866987496,Neighbourhood
Canola,2056,83.1103271153346,Neighbourhood
Canola,2057,83.07002988755244,Neighbourhood
Canola,2058,83.75714626452279,Neighbourhood
Canola,2059,83.9940471215939,Neighbourhood
Canola,2060,84.21072034049683,Neighbourhood
Canola,2061,86.00862041531855,Neighbourhood
Canola,2062,86.87180825728356,Neighbourhood
Canola,2063,87.57777721029872,Neighbourhood
Canola,2064,87.89745709211806,Neighbourhood
Canola,2065,87.9104454450681,Neighbourhood
Canola,2066,89.22091332192136,Neighbourhood
Canola,2067,90.03614283470549,Neighbourhood
Canola,2068,91.38093312800729,Neighbourhood
Canola,2069,92.71569519710937,Neighbourhood
Canola,2070,93.36680569456855,Neighbourhood
Canola,2071,94.67249801361379,Neighbourhood
Canola,2072,95.63958373044868,Neighbourhood
Canola,2073,95.84274307329991,Neighbourhood
Canola,2074,97.1394895856788,Neighbourhood
Canola,2075,98.05088343876776,Neighbourhood
Canola,2076,98.03454926789014,Neighbourhood
Canola,2077,97.26391269927225,Neighbourhood
Canola,2078,97.40658378170029,Neighbourhood
Canola,2079,97.53854305602509,Neighbourhood
Canola,2080,99.31659828576421,Neighbourhood
Canola,2081,100.23864714772336,Neighbourhood
Canola,2082,100.76624569773615,Neighbourhood
Canola,2083,101.06970093460126,Neighbourhood
Canola,2084,100.81911794740869,Neighbourhood
Canola,2085,102.24670614237601,Neighbourhood
Canola,2086,102.0463041191791,Neighbourhood
Canola,2087,102.67642876796725,Neighbourhood
Canola,2088,103.51141512468277,Neighbourhood
Canola,2089,106.48702977568999,Neighbourhood
Canola,2090,106.15879111698193,Neighbourhood
Canola,2091,107.79128968008776,Neighbourhood
Canola,2092,108.54123946756083,Neighbourhood
Canola,2093,109.31032568931268,Neighbourhood
Canola,2094,109.38834579950627,Neighbourhood
Canola,2095,110.62499940497543,Neighbourhood
Canola,2096,111.5879367276093,Neighbourhood
Canola,2097,113.07501238729154,Neighbourhood
Canola,2098,114.80646086918802,Neighbourhood
Canola,2099,114.57117603383782,Neighbourhood
Canola,2100,115.3322786987186,Neighbourhood
Canola,2101,115.99515671003073,Neighbourhood
Canola,2013,60.303656620830026,National
Canola,2014,62.039280282775906,National
Canola,2015,63.58964727311177,National
Canola,2016,65.44655719418795,National
Canola,2017,68.32825406511782,National
Canola,2018,68.115922131122,National
Canola,2019,68.88602739818695,National
Canola,2020,70.97446476412809,National
Canola,2021,72.62650147320295,National
Canola,2022,74.02053198387294,National
Canola,2023,75.686646504973,National
Canola,2024,77.68386421228347,National
Canola,2025,77.93634137030952,National
Canola,2026,79.67795636765763,National
Canola,2027,81.72708433924043,National
Canola,2028,81.92408916966784,National
Canola,2029,82.76947370007333,National
Canola,2030,84.06833048919208,National
Canola,2031,85.22871388607217,National
Canola,2032,85.83789731108581,National
Canola,2033,87.41223299572934,National
Canola,2034,89.15759310284352,National
Canola,2035,91.15027158586548,National
Canola,2036,92.97116971872667,National
Canola,2037,93.15907963831171,National
Canola,2038,93.71977346663985,National
Canola,2039,94.66923695758311,National
Canola,2040,96.59612360345821,National
Canola,2041,98.45389290785221,National
Canola,2042,100.0520149439314,National
Canola,2043,101.32962654376082,National
Canola,2044,100.76760673524566,National
Canola,2045,101.9348066908764,National
Canola,2046,102.84148569989384,National
Canola,2047,103.93603191672142,National
Canola,2048,105.63763794445859,National
Canola,2049,108.1116775340572,National
Canola,2050,108.93366345844825,National
Canola,2051,110.1822619327869,National
Canola,2052,112.39337958633658,National
Canola,2053,114.49073393073151,National
Canola,2054,116.29653028020752,National
Canola,2055,116.27818091784948,National
Canola,2056,117.4594696167628,National
Canola,2057,120.46033725923854,National
Canola,2058,120.92130374147297,National
Canola,2059,122.8166253236442,National
Canola,2060,123.97521743313312,National
Canola,2061,126.1519784821227,National
Canola,2062,127.86824083159343,National
Canola,2063,129.56778152517808,National
Canola,2064,129.21834366632947,National
Canola,2065,129.5561551666438,National
Canola,2066,129.68800241981262,National
Canola,2067,130.52467301578264,National
Canola,2068,132.42496365468648,National
Canola,2069,134.79947471216292,National
Canola,2070,137.36628708505015,National
Canola,2071,139.4573447593167,National
Canola,2072,140.19720865438745,National
Canola,2073,142.40238049113526,National
Canola,2074,141.61037638357215,National
Canola,2075,142.91069761514063,National
Canola,2076,143.71881182220991,National
Canola,2077,143.85086140011936,National
Canola,2078,145.2811720804237,National
Canola,2079,146.93966313686013,National
Canola,2080,148.68870257670278,National
Canola,2081,150.08933963146032,National
Canola,2082,153.76512200788704,National
Canola,2083,155.48137688292115,National
Canola,2084,156.88247801551535,National
Canola,2085,157.9490961450275,National
Canola,2086,157.61173595677568,National
Canola,2087,158.58142505881347,National
Canola,2088,159.89475656759578,National
Canola,2089,160.81900758665708,National
Canola,2090,163.22254619474595,National
Canola,2091,164.87077943600812,National
Canola,2092,167.75557353088337,National
Canola,2093,170.62375689201508,National
Canola,2094,172.48486687453118,National
Canola,2095,175.246031089722,National
Canola,2096,176.15705189786127,National
Canola,2097,176.5041170952789,National
Canola,2098,177.5171242413213,National
Canola,2099,179.5654735972555,National
Canola,2100,182.6822950284223,National
Canola,2101,182.57710251235096,National
Peas,2013,67.55618247780322,Property
Peas,2014,67.76452031808053,Property
Peas,2015,68.40521454624452,Property
Peas,2016,72.28949797577971,Property
Peas,2017,76.95065825045002,Property
Peas,2018,77.30043427271058,Property
Peas,2019,75.61582564856334,Property
Peas,2020,75.46622093321011,Property
Peas,2021,78.01884276813522,Property
Peas,2022,78.78075441141107,Property
Peas,2023,79.72718200633817,Property
Peas,2024,83.54025254382553,Property
Peas,2025,84.39234227407547,Property
Peas,2026,87.78108051869931,Property
Peas,2027,85.67485120634989,Property
Peas,2028,84.16912045103419,Property
Peas,2029,86.29050051903943,Property
Peas,2030,87.57323468580589,Property
Peas,2031,88.9786192783902,Property
Peas,2032,89.40363662809186,Property
Peas,2033,90.28737608947733,Property
Peas,2034,89.88079221757243,Property
Peas,2035,91.5760281039019,Property
Peas,2036,92.47565231299545,Property
Peas,2037,95.88961088333414,Property
Peas,2038,96.35243863098252,Property
Peas,2039,97.86571137254349,Property
Peas,2040,100.23971951794125,Property
Peas,2041,99.9854248612545,Property
Peas,2042,101.56423997895075,Property
Peas,2043,103.24605325336728,Property
Peas,2044,101.73264194194266,Property
Peas,2045,102.35156166323726,Property
Peas,2046,105.05737203665836,Property
Peas,2047,107.8974741340351,Property
Peas,2048,112.3300476373406,Property
Peas,2049,114.2352511615905,Property
Peas,2050,115.26800186166358,Property
Peas,2051,116.86291573662442,Property
Peas,2052,121.28758938201173,Property
Peas,2053,122.09958848433047,Property
Peas,2054,122.81657290038379,Property
Peas,2055,120.97552635633369,Property
Peas,2056,124.13439443367977,Property
Peas,2057,125.4336906884308,Property
Peas,2058,127.81614216657361,Property
Peas,2059,128.60001271503597,Property
Peas,2060,129.4896163792999,Property
Peas,2061,130.40109428249065,Property
Peas,2062,134.12114138746355,Property
Peas,2063,136.67080031755341,Property
Peas,2064,137.94171149878952,Property
Peas,2065,138.87138011574802,Property
Peas,2066,137.5692699563072,Property
Peas,2067,139.83572153845714,Property
Peas,2068,143.52768388943352,Property
Peas,2069,147.5440722786181,Property
Peas,2070,148.58640575838876,Property
Peas,2071,151.57525258331168,Property
Peas,2072,152.0308508422908,Property
Peas,2073,153.83324476450753,Property
Peas,2074,154.44759178535708,Property
Peas,2075,156.48354983716501,Property
Peas,2076,161.82334170099364,Property
Peas,2077,158.72660701455726,Property
Peas,2078,159.05729135739873,Property
Peas,2079,161.18631544503697,Property
Peas,2080,161.37888070321048,Property
Peas,2081,165.24450563824075,Property
Peas,2082,168.11082897267465,Property
Peas,2083,170.98016624870039,Property
Peas,2084,173.1496691969153,Property
Peas,2085,175.3565037985376,Property
Peas,2086,177.23724563402448,Property
Peas,2087,179.09076338955532,Property
Peas,2088,181.02558804688022,Property
Peas,2089,180.92485390744878,Property
Peas,2090,185.7530523149028,Property
Peas,2091,188.37000913242588,Property
Peas,2092,190.57296770337285,Property
Peas,2093,193.063695800121,Property
Peas,2094,197.00274040846452,Property
Peas,2095,198.76621985075352,Property
Peas,2096,199.11395561254133,Property
Peas,2097,201.34697673822453,Property
Peas,2098,196.88681514352902,Property
Peas,2099,196.36843059739303,Property
Peas,2100,198.8783328877028,Property
Peas,2101,201.8253718608176,Property
Peas,2013,47.594659125781874,Neighbourhood
Peas,2014,49.313822993634766,Neighbourhood
Peas,2015,49.03291211371718,Neighbourhood
Peas,2016,53.28801114428968,Neighbourhood
Peas,2017,55.550236440682355,Neighbourhood
Peas,2018,59.77183445635956,Neighbourhood
Peas,2019,61.85636195674889,Neighbourhood
Peas,2020,64.49723048417823,Neighbourhood
Peas,2021,67.52996820207832,Neighbourhood
Peas,2022,68.18723862550226,Neighbourhood
Peas,2023,71.46721326275268,Neighbourhood
Peas,2024,73.56865612865698,Neighbourhood
Peas,2025,76.55339792514556,Neighbourhood
Peas,2026,78.1528834984905,Neighbourhood
Peas,2027,81.08007146024394,Neighbourhood
Peas,2028,85.41268444484751,Neighbourhood
Peas,2029,86.70708955154244,Neighbourhood
Peas,2030,88.63811001365076,Neighbourhood
Peas,2031,91.73298516561401,Neighbourhood
Peas,2032,93.451419634862,Neighbourhood
Peas,2033,96.47818385905245,Neighbourhood
Peas,2034,99.0774016212584,Neighbourhood
Peas,2035,101.80090782827043,Neighbourhood
Peas,2036,103.0302770914967,Neighbourhood
Peas,2037,104.11792059300771,Neighbourhood
Peas,2038,105.93630913084846,Neighbourhood
Peas,2039,105.82906435713389,Neighbourhood
Peas,2040,108.06993462249886,Neighbourhood
Peas,2041,108.3634457094372,Neighbourhood
Peas,2042,109.95883527956758,Neighbourhood
Peas,2043,113.52839710704173,Neighbourhood
Peas,2044,114.64666352141174,Neighbourhood
Peas,2045,118.41328949725211,Neighbourhood
Peas,2046,120.60187269785906,Neighbourhood
Peas,2047,123.97848230298034,Neighbourhood
Peas,2048,128.3747457773543,Neighbourhood
Peas,2049,131.04907333658426,Neighbourhood
Peas,2050,132.40662063471427,Neighbourhood
Peas,2051,135.02159811150818,Neighbourhood
Peas,2052,137.23126294327813,Neighbourhood
Peas,2053,140.15097967263893,Neighbourhood
Peas,2054,142.0266661357039,Neighbourhood
Peas,2055,146.69867405362442,Neighbourhood
Peas,2056,149.57669740000267,Neighbourhood
Peas,2057,150.97606508868284,Neighbourhood
Peas,2058,153.7427755401776,Neighbourhood
Peas,2059,156.96923601981814,Neighbourhood
Peas,2060,157.70655750006526,Neighbourhood
Peas,2061,160.59505635921522,Neighbourhood
Peas,2062,163.02251152311794,Neighbourhood
Peas,2063,165.55003856192775,Neighbourhood
Peas,2064,169.4583896843095,Neighbourhood
Peas,2065,173.14868271779358,Neighbourhood
Peas,2066,175.95810578149624,Neighbourhood
Peas,2067,175.63947462571633,Neighbourhood
Peas,2068,177.05689237877178,Neighbourhood
Peas,2069,178.62244236352967,Neighbourhood
Peas,2070,179.09938008263416,Neighbourhood
Peas,2071,182.57072860194154,Neighbourhood
Peas,2072,183.7196095212693,Neighbourhood
Peas,2073,185.72133232451878,Neighbourhood
Peas,2074,186.89511691621723,Neighbourhood
Peas,2075,189.8471631625967,Neighbourhood
Peas,2076,191.13117620453218,Neighbourhood
Peas,2077,192.2472006361419,Neighbourhood
Peas,2078,194.4400623416514,Neighbourhood
Peas,2079,195.89912331140064,Neighbourhood
Peas,2080,198.61378674711125,Neighbourhood
Peas,2081,199.59500955493735,Neighbourhood
Peas,2082,201.66087993438362,Neighbourhood
Peas,2083,202.98436180397334,Neighbourhood
Peas,2084,203.8445044908497,Neighbourhood
Peas,2085,205.64464033160172,Neighbourhood
Peas,2086,207.36886937042382,Neighbourhood
Peas,2087,210.4826870698491,Neighbourhood
Peas,2088,210.58372443993355,Neighbourhood
Peas,2089,212.08594773420393,Neighbourhood
Peas,2090,213.85260932873484,Neighbourhood
Peas,2091,216.86974085163172,Neighbourhood
Peas,2092,219.16586657702413,Neighbourhood
Peas,2093,220.9169852040488,Neighbourhood
Peas,2094,221.7510537700994,Neighbourhood
Peas,2095,222.31353761022197,Neighbourhood
Peas,2096,224.45307618852442,Neighbourhood
Peas,2097,226.22650765507603,Neighbourhood
Peas,2098,227.98954100071398,Neighbourhood
Peas,2099,232.44489211289678,Neighbourhood
Peas,2100,235.42660010120798,Neighbourhood
Peas,2101,239.54545436852356,Neighbourhood
Peas,2013,56.4149832710939,National
Peas,2014,58.12075804995036,National
Peas,2015,58.42701783454827,National
Peas,2016,59.9451711152665,National
Peas,2017,61.74653389086357,National
Peas,2018,64.23119646720133,National
Peas,2019,67.24239654522268,National
Peas,2020,67.787007084498,National
Peas,2021,69.72452188963462,National
Peas,2022,70.74837372405071,National
Peas,2023,71.11964064519877,National
Peas,2024,72.3551854850597,National
Peas,2025,73.83317017393065,National
Peas,2026,74.08641953595567,National
Peas,2027,75.1175235282496,National
Peas,2028,76.81132378847335,National
Peas,2029,79.09089768066076,National
Peas,2030,80.01449429242685,National
Peas,2031,80.92804587875492,National
Peas,2032,82.08809020750589,National
Peas,2033,83.84852712335177,National
Peas,2034,84.9461191725672,National
Peas,2035,87.68959281198579,National
Peas,2036,89.80189016505919,National
Peas,2037,92.30518093563896,National
Peas,2038,93.63735339834042,National
Peas,2039,93.46622890172767,National
Peas,2040,95.34687595699398,National
Peas,2041,97.53028193676059,National
Peas,2042,99.7827749723784,National
Peas,2043,101.3067676465064,National
Peas,2044,102.30749353411068,National
Peas,2045,105.20862290123262,National
Peas,2046,106.05637512553483,National
Peas,2047,108.67412470557139,National
Peas,2048,109.18013644217808,National
Peas,2049,110.88518203112497,National
Peas,2050,112.87603111087293,National
Peas,2051,113.47877098696077,National
Peas,2052,114.3070158534003,National
Peas,2053,116.83037374147133,National
Peas,2054,118.84520534690978,National
Peas,2055,118.67236526965789,National
Peas,2056,118.16154510014134,National
Peas,2057,121.08626487240839,National
Peas,2058,123.18381957480027,National
Peas,2059,125.3824232864744,National
Peas,2060,127.61154928548258,National
Peas,2061,130.25596669356202,National
Peas,2062,132.17407390143347,National
Peas,2063,132.75547967711967,National
Peas,2064,133.41851330489231,National
Peas,2065,135.73999204038444,National
Peas,2066,137.98903105779806,National
Peas,2067,138.19900464489567,National
Peas,2068,139.20562489419558,National
Peas,2069,141.72383350367386,National
Peas,2070,144.00349749296456,National
Peas,2071,147.48501153137892,National
Peas,2072,149.0942390593089,National
Peas,2073,150.75167159444013,National
Peas,2074,152.894033558636,National
Peas,2075,152.60927417467377,National
Peas,2076,152.21513731988608,National
Peas,2077,154.2933136685271,National
Peas,2078,155.96476809641246,National
Peas,2079,158.41728007838972,National
Peas,2080,160.5223138603924,National
Peas,2081,162.1108214429305,National
Peas,2082,163.66892426407657,National
Peas,2083,164.73313360576503,National
Peas,2084,166.4559570604846,National
Peas,2085,167.69903557646927,National
Peas,2086,170.07012765608525,National
Peas,2087,171.8632754274715,National
Peas,2088,172.83734771447666,National
Peas,2089,173.97232282674815,National
Peas,2090,174.433814007549,National
Peas,2091,175.84097359294617,National
Peas,2092,177.19487601838833,National
Peas,2093,176.50698588670934,National
Peas,2094,178.59095271965617,National
Peas,2095,180.0799963434242,National
Peas,2096,182.90123339345428,National
Peas,2097,186.51804935091255,National
Peas,2098,187.7499251308784,National
Peas,2099,190.06959513894898,National
Peas,2100,192.3509140672491,National
Peas,2101,192.841201892253,National
Soy,2013,50.57785859778,Property
Soy,2014,52.51532723966676,Property
Soy,2015,55.53837488364612,Property
Soy,2016,58.40907152450447,Property
Soy,2017,60.43581701813584,Property
Soy,2018,61.505055909384545,Property
Soy,2019,64.43598925370793,Property
Soy,2020,64.9580118602,Property
Soy,2021,68.2475954100403,Property
Soy,2022,77.10948001015427,Property
Soy,2023,79.67603457815153,Property
Soy,2024,83.32098049211714,Property
Soy,2025,87.62080232895215,Property
Soy,2026,86.36538750116141,Property
Soy,2027,81.927520102095,Property
Soy,2028,85.28338029316733,Property
Soy,2029,86.86824781309997,Property
Soy,2030,86.81278508712954,Property
Soy,2031,91.30984177889883,Property
Soy,2032,93.74398188783474,Property
Soy,2033,99.962248499152,Property
Soy,2034,103.26975569321363,Property
Soy,2035,108.45269048335982,Property
Soy,2036,111.40330778031125,Property
Soy,2037,112.20137359874585,Property
Soy,2038,113.2506853310241,Property
Soy,2039,114.80308507519206,Property
Soy,2040,113.02138481571502,Property
Soy,2041,118.44442940103315,Property
Soy,2042,121.66234606740238,Property
Soy,2043,118.38859143081794,Property
Soy,2044,119.71083642209882,Property
Soy,2045,122.19370499582169,Property
Soy,2046,116.99383039948887,Property
Soy,2047,118.24565820048088,Property
Soy,2048,122.88084652150586,Property
Soy,2049,125.52600486145339,Property
Soy,2050,128.12559303573153,Property
Soy,2051,130.1776998846146,Property
Soy,2052,135.50514404945403,Property
Soy,2053,140.01281945271847,Property
Soy,2054,144.07546944970028,Property
Soy,2055,148.34397596004868,Property
Soy,2056,150.35714225174465,Property
Soy,2057,151.78046283715884,Property
Soy,2058,149.76977787564152,Property
Soy,2059,149.21142888355683,Property
Soy,2060,151.99884434285872,Property
Soy,2061,154.39300703400207,Property
Soy,2062,157.96434214342077,Property
Soy,2063,162.33793056951686,Property
Soy,2064,163.43506270857745,Property
Soy,2065,168.48159761171192,Property
Soy,2066,171.72541153688422,Property
Soy,2067,175.28274590465583,Property
Soy,2068,176.27527893466302,Property
Soy,2069,178.0303578762793,Property
Soy,2070,181.0625680104845,Property
Soy,2071,184.50856451222208,Property
Soy,2072,185.7183423363076,Property
Soy,2073,186.1322443651897,Property
Soy,2074,186.40772609154448,Property
Soy,2075,186.45020254099072,Property
Soy,2076,184.7562475228657,Property
Soy,2077,185.34890875411497,Property
Soy,2078,183.7718461557379,Property
Soy,2079,183.03245720512678,Property
Soy,2080,187.82284848049997,Property
Soy,2081,189.55345379732822,Property
Soy,2082,188.95252832497235,Property
Soy,2083,197.9831477088912,Property
Soy,2084,198.58957430993073,Property
Soy,2085,199.38254880336973,Property
Soy,2086,204.61236874295378,Property
Soy,2087,207.9876761988523,Property
Soy,2088,212.09646494714082,Property
Soy,2089,215.3948065748759,Property
Soy,2090,218.81325734662687,Property
Soy,2091,221.59499056184686,Property
Soy,2092,222.437460409287,Property
Soy,2093,225.83565683121338,Property
Soy,2094,231.9253223360125,Property
Soy,2095,233.83106532297876,Property
Soy,2096,237.10322146488272,Property
Soy,2097,238.35395754884328,Property
Soy,2098,240.85443041162617,Property
Soy,2099,244.34516052865624,Property
Soy,2100,246.505147971133,Property
Soy,2101,245.87842102337046,Property
Soy,2013,56.28454682420753,Neighbourhood
Soy,2014,58.55882070122943,Neighbourhood
Soy,2015,60.61002220582757,Neighbourhood
Soy,2016,58.81490949263204,Neighbourhood
Soy,2017,61.75295066676838,Neighbourhood
Soy,2018,62.851551973814125,Neighbourhood
Soy,2019,64.44087345933656,Neighbourhood
Soy,2020,68.4137706329067,Neighbourhood
Soy,2021,71.05554046522822,Neighbourhood
Soy,2022,69.25711154873531,Neighbourhood
Soy,2023,71.69969161790978,Neighbourhood
Soy,2024,70.45258367067511,Neighbourhood
Soy,2025,70.07558437325238,Neighbourhood
Soy,2026,71.58319072347729,Neighbourhood
Soy,2027,71.6908217619603,Neighbourhood
Soy,2028,72.92352751815059,Neighbourhood
Soy,2029,73.18203784355502,Neighbourhood
Soy,2030,72.57943771401082,Neighbourhood
Soy,2031,74.94200890027128,Neighbourhood
Soy,2032,77.20145272215868,Neighbourhood
Soy,2033,77.89099863272116,Neighbourhood
Soy,2034,78.03855007756601,Neighbourhood
Soy,2035,80.00922414099816,Neighbourhood
Soy,2036,78.10583789076213,Neighbourhood
Soy,2037,77.17953271456884,Neighbourhood
Soy,2038,77.01163165143706,Neighbourhood
Soy,2039,78.83690928903881,Neighbourhood
Soy,2040,80.08661995275087,Neighbourhood
Soy,2041,83.175359369357,Neighbourhood
Soy,2042,84.17277972796667,Neighbourhood
Soy,2043,86.27705958467874,Neighbourhood
Soy,2044,89.1993254684611,Neighbourhood
Soy,2045,88.06115710300723,Neighbourhood
Soy,2046,90.57503928588464,Neighbourhood
Soy,2047,90.86690217614182,Neighbourhood
Soy,2048,90.82345372525802,Neighbourhood
Soy,2049,92.22788378245335,Neighbourhood
Soy,2050,94.6361905020836,Neighbourhood
Soy,2051,95.29907914584635,Neighbourhood
Soy,2052,98.20608319082433,Neighbourhood
Soy,2053,100.17446015693675,Neighbourhood
Soy,2054,100.69503056704879,Neighbourhood
Soy,2055,101.4437730078878,Neighbourhood
Soy,2056,101.31344424718854,Neighbourhood
Soy,2057,100.09854022292907,Neighbourhood
Soy,2058,101.40057866752585,Neighbourhood
Soy,2059,100.24071467849427,Neighbourhood
Soy,2060,100.27106935762916,Neighbourhood
Soy,2061,99.75516915798548,Neighbourhood
Soy,2062,99.81350305007179,Neighbourhood
Soy,2063,101.16665509514198,Neighbourhood
Soy,2064,102.6945587835057,Neighbourhood
Soy,2065,101.72280468030422,Neighbourhood
Soy,2066,100.28621377458052,Neighbourhood
Soy,2067,98.94544039182577,Neighbourhood
Soy,2068,103.23701721104644,Neighbourhood
Soy,2069,106.1445646269824,Neighbourhood
Soy,2070,106.83713359680775,Neighbourhood
Soy,2071,110.38852976771001,Neighbourhood
Soy,2072,110.2982235195453,Neighbourhood
Soy,2073,111.6885757120931,Neighbourhood
Soy,2074,112.166231376176,Neighbourhood
Soy,2075,111.65372709825927,Neighbourhood
Soy,2076,111.11906195613354,Neighbourhood
Soy,2077,113.40450342279308,Neighbourhood
Soy,2078,117.10625517910321,Neighbourhood
Soy,2079,120.53421565961253,Neighbourhood
Soy,2080,122.78026010745134,Neighbourhood
Soy,2081,123.71554996991811,Neighbourhood
Soy,2082,125.96362100212652,Neighbourhood
Soy,2083,124.51054230236655,Neighbourhood
Soy,2084,124.81086788688185,Neighbourhood
Soy,2085,125.62378892956575,Neighbourhood
Soy,2086,127.61857192760598,Neighbourhood
Soy,2087,130.01578313375444,Neighbourhood
Soy,2088,128.92098352009572,Neighbourhood
Soy,2089,131.43462232533741,Neighbourhood
Soy,2090,133.30988857980608,Neighbourhood
Soy,2091,135.63927856660078,Neighbourhood
Soy,2092,136.79500105219282,Neighbourhood
Soy,2093,138.03723343180553,Neighbourhood
Soy,2094,137.83535198527164,Neighbourhood
Soy,2095,140.7108635638418,Neighbourhood
Soy,2096,138.86269846448738,Neighbourhood
Soy,2097,139.58529041922844,Neighbourhood
Soy,2098,142.73008300393383,Neighbourhood
Soy,2099,143.4458896863356,Neighbourhood
Soy,2100,144.20039452132613,Neighbourhood
Soy,2101,144.87014415636503,Neighbourhood
Soy,2013,73.78417765879361,National
Soy,2014,74.56736783571718,National
Soy,2015,80.31222005,National
Soy,2016,80.43277780778207,National
Soy,2017,80.93808308908476,National
Soy,2018,85.0993706395839,National
Soy,2019,88.51681194757427,National
Soy,2020,93.83099878861167,National
Soy,2021,99.43547382933242,National
Soy,2022,106.47212570342532,National
Soy,2023,104.81682709701354,National
Soy,2024,113.83479789594479,National
Soy,2025,119.42569656774924,National
Soy,2026,119.87994745937914,National
Soy,2027,125.24777641931641,National
Soy,2028,129.35743093613047,National
Soy,2029,131.19255843166496,National
Soy,2030,138.44682890559014,National
Soy,2031,140.4942770967594,National
Soy,2032,140.57540059384613,National
Soy,2033,143.27742431746023,National
Soy,2034,150.30380716272728,National
Soy,2035,152.58135515671057,National
Soy,2036,154.15669811346913,National
Soy,2037,154.5587458317389,National
Soy,2038,158.02186508014114,National
Soy,2039,162.21684322394995,National
Soy,2040,163.89450704099573,National
Soy,2041,168.13143000353685,National
Soy,2042,165.03385887486112,National
Soy,2043,161.42076547309338,National
Soy,2044,163.30818229886773,National
Soy,2045,165.95487117552307,National
Soy,2046,169.5961772075793,National
Soy,2047,171.16199825845015,National
Soy,2048,174.6326011070131,National
Soy,2049,178.76505827255457,National
Soy,2050,183.5045597002256,National
Soy,2051,190.3477492979527,National
Soy,2052,188.71813487684898,National
Soy,2053,189.3747590944237,National
Soy,2054,190.9129299132025,National
Soy,2055,193.14797455965174,National
Soy,2056,198.7329764638596,National
Soy,2057,203.19878585220158,National
Soy,2058,202.73061059764333,National
Soy,2059,205.06964585705026,National
Soy,2060,209.95532874870747,National
Soy,2061,212.62799292400035,National
Soy,2062,217.04294536819125,National
Soy,2063,217.8265564089094,National
Soy,2064,215.71802169390833,National
Soy,2065,216.44589689222704,National
Soy,2066,219.51640781315487,National
Soy,2067,221.25156271835993,National
Soy,2068,224.3372457845054,National
Soy,2069,228.5971186900213,National
Soy,2070,228.51968564838384,National
Soy,2071,231.9525692935594,National
Soy,2072,229.60017104179167,National
Soy,2073,232.14644276846164,National
Soy,2074,233.92141712927435,National
Soy,2075,239.57464609369893,National
Soy,2076,241.26489908940928,National
Soy,2077,246.8501044871301,National
Soy,2078,255.65886736690445,National
