name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
8159 sideroad 30 ,2022-10-19,5.6,-0.1,2.7,2.4,-4.8,-0.5,1.5,92.2,1.96,100,45.83,"rain,snow",0.2,0.0,40.7,25.7,264.3,1004.1,99.3,15.6,53.8,4.5,2,10.0,2022-10-19T07:40:29,2022-10-19T18:31:12,0.81,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"71352099999,CZEL,71368099999,71624099999,E5149,CWLS,CXHM,71631099999,F5184"
8159 sideroad 30 ,2022-10-20,3.9,1.1,2.3,-0.9,-4.1,-2.5,-0.3,83.3,0.648,100,58.33,"rain,snow",1.1,0.1,42.1,28.1,227.5,1008.1,79.6,16.9,40.9,3.4,2,10.0,2022-10-20T07:41:44,2022-10-20T18:29:36,0.85,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"71352099999,CZEL,71368099999,71624099999,E5149,CWLS,CXHM,71631099999,71263099999,F5184,CXTO"
8159 sideroad 30 ,2022-10-21,15.0,-1.9,6.9,15.0,-4.0,6.2,1.1,70.2,0.0,0,0.0,freezingrain,0.0,0.1,49.8,36.2,182.2,1012.4,14.3,15.2,160.8,13.8,6,10.0,2022-10-21T07:43:00,2022-10-21T18:28:01,0.88,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184"
8159 sideroad 30 ,2022-10-22,20.0,8.7,13.9,20.0,6.3,13.8,5.9,59.0,0.0,0,0.0,,0.0,0.0,38.7,25.4,189.8,1016.7,7.9,16.4,159.3,13.8,6,10.0,2022-10-22T07:44:16,2022-10-22T18:26:27,0.91,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,71624099999,E5149,CWLS,71631099999,F5184"
8159 sideroad 30 ,2022-10-23,21.4,7.7,13.2,21.4,6.8,13.0,6.6,66.1,0.0,0,0.0,,0.0,0.0,23.0,16.3,119.2,1022.8,6.9,16.4,149.9,13.1,6,10.0,2022-10-23T07:45:32,2022-10-23T18:24:54,0.94,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184"
8159 sideroad 30 ,2022-10-24,20.2,3.8,11.4,20.2,2.5,11.0,5.6,70.1,0.0,0,0.0,,0.0,0.0,29.5,16.7,113.0,1021.4,8.2,10.7,165.8,14.2,6,10.0,2022-10-24T07:46:48,2022-10-24T18:23:22,0.97,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184"
8159 sideroad 30 ,2022-10-25,19.7,5.7,12.2,19.7,4.1,11.9,8.6,80.4,0.0,0,0.0,,0.0,0.0,32.4,19.9,119.3,1013.9,47.7,12.1,99.4,8.7,4,10.0,2022-10-25T07:48:05,2022-10-25T18:21:52,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,E5149,CWLS,71631099999,F5184"
8159 sideroad 30 ,2022-10-26,13.4,6.4,10.7,13.4,1.8,9.5,8.8,88.4,5.581,100,37.5,rain,0.0,0.0,53.1,34.3,268.9,1006.7,87.3,14.7,19.8,1.6,1,10.0,2022-10-26T07:49:22,2022-10-26T18:20:22,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184,E5954"
8159 sideroad 30 ,2022-10-27,8.4,-0.5,4.6,7.1,-3.1,2.3,0.2,74.6,0.024,100,8.33,rain,0.0,0.0,41.4,25.5,321.4,1026.8,47.3,16.4,150.9,13.1,6,10.0,2022-10-27T07:50:39,2022-10-27T18:18:54,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"71352099999,CZEL,71368099999,71624099999,E5149,CWLS,CXHM,71631099999,F5184"
8159 sideroad 30 ,2022-10-28,10.2,-0.3,3.5,10.2,-3.6,1.3,-0.4,77.4,0.0,0,0.0,,0.0,0.1,27.7,18.4,84.7,1033.5,22.0,15.5,127.3,10.9,6,10.0,2022-10-28T07:51:57,2022-10-28T18:17:27,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184"
8159 sideroad 30 ,2022-10-29,15.2,-1.7,5.6,15.2,-3.7,5.0,0.9,75.3,0.0,0,0.0,freezingrain,0.0,0.1,18.0,10.8,137.2,1030.2,10.4,12.4,154.1,13.4,6,10.0,2022-10-29T07:53:15,2022-10-29T18:16:01,0.15,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,71624099999,E5149,CWLS,71631099999,F5184"
8159 sideroad 30 ,2022-10-30,15.3,-0.1,7.2,15.3,-2.0,6.6,1.2,70.7,0.0,0,0.0,,0.0,0.0,17.6,11.2,124.6,1021.1,37.7,11.4,137.3,11.8,5,10.0,2022-10-30T07:54:33,2022-10-30T18:14:37,0.19,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184,E5954"
8159 sideroad 30 ,2022-10-31,12.6,5.1,9.2,12.6,4.1,8.8,8.0,92.0,5.766,100,54.17,rain,0.0,0.0,19.4,11.4,115.2,1013.0,93.0,7.0,33.0,2.7,2,10.0,2022-10-31T07:55:51,2022-10-31T18:13:14,0.22,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"71352099999,CZEL,71368099999,71624099999,E5149,CWLS,71631099999,E5954,F5184"
8159 sideroad 30 ,2022-11-01,15.8,5.3,12.0,15.8,5.3,12.0,10.4,90.1,0.294,100,16.67,rain,0.0,0.0,26.6,18.0,270.1,1017.6,54.7,9.4,106.8,9.3,5,10.0,2022-11-01T07:57:09,2022-11-01T18:11:52,0.25,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"71352099999,CZEL,71368099999,71624099999,E5149,CWLS,71631099999,E5954,F5184"
8159 sideroad 30 ,2022-11-02,17.7,2.0,9.0,17.7,1.0,8.8,4.4,77.3,0.0,0,0.0,,0.0,0.2,19.4,11.1,126.2,1027.4,15.0,8.6,139.5,12.0,6,10.0,2022-11-02T07:58:28,2022-11-02T18:10:32,0.29,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,71624099999,E5149,CWLS,71631099999,F5184"
8159 sideroad 30 ,2022-11-03,15.1,2.0,7.8,15.1,2.0,7.6,6.1,89.7,0.013,100,4.17,rain,0.0,0.2,28.1,16.3,173.4,1025.6,45.7,4.1,111.0,9.5,5,10.0,2022-11-03T07:59:46,2022-11-03T18:09:14,0.33,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"71352099999,CZEL,71368099999,71624099999,E5149,CWLS,71631099999,F5184,E5954"
8159 sideroad 30 ,2022-11-04,19.9,5.6,12.6,19.9,4.5,12.1,8.7,79.4,0.013,100,4.17,rain,0.0,0.2,50.9,33.0,181.7,1019.5,28.6,10.3,125.9,10.7,5,10.0,2022-11-04T08:01:05,2022-11-04T18:07:57,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"71352099999,CZEL,71368099999,71624099999,E5149,CWLS,71631099999,F5184"
8159 sideroad 30 ,2022-11-05,22.2,13.0,17.7,22.2,13.0,17.7,11.1,65.8,0.041,100,4.17,rain,0.0,0.0,67.8,47.1,181.7,1010.6,45.6,16.4,101.9,8.9,6,10.0,2022-11-05T08:02:24,2022-11-05T18:06:42,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"71352099999,CZEL,71368099999,71624099999,E5149,CWLS,71631099999,E5954,F5184"
8159 sideroad 30 ,2022-11-06,16.9,8.7,12.6,16.9,6.1,12.3,5.7,63.1,1.864,100,8.33,rain,0.0,0.1,66.7,37.1,225.4,1014.0,45.3,16.3,98.8,8.9,5,10.0,2022-11-06T07:03:43,2022-11-06T17:05:28,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184,E5954"
8159 sideroad 30 ,2022-11-07,11.9,2.1,7.1,11.9,-1.4,3.9,0.1,61.8,0.002,100,4.17,rain,0.0,0.0,51.4,34.8,278.4,1026.7,12.9,16.4,135.6,11.7,5,10.0,2022-11-07T07:05:02,2022-11-07T17:04:16,0.47,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"71352099999,CZEL,71368099999,71624099999,E5149,CWLS,71631099999,F5184"
8159 sideroad 30 ,2022-11-08,9.0,-0.6,3.1,7.1,-4.3,0.4,-2.7,69.3,0.002,100,4.17,rain,0.0,0.3,27.7,16.1,39.1,1039.4,5.2,16.4,140.8,12.2,5,10.0,2022-11-08T07:06:21,2022-11-08T17:03:05,0.5,Rain,Clear conditions throughout the day with early morning rain.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184"
8159 sideroad 30 ,2022-11-09,14.6,0.1,6.5,14.6,-3.6,4.4,-2.1,58.1,0.0,0,0.0,,0.0,0.2,40.7,20.4,143.3,1030.7,11.0,16.4,124.5,10.6,5,10.0,2022-11-09T07:07:40,2022-11-09T17:01:57,0.54,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184"
8159 sideroad 30 ,2022-11-10,18.9,6.0,12.1,18.9,5.3,11.7,2.5,52.5,0.0,0,0.0,,0.0,0.0,39.6,23.5,195.6,1020.1,19.3,16.4,126.0,10.8,5,10.0,2022-11-10T07:08:59,2022-11-10T17:00:50,0.57,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,E5954,F5184"
8159 sideroad 30 ,2022-11-11,12.4,6.7,10.2,12.4,6.0,9.8,8.2,88.2,2.379,100,29.17,rain,0.0,0.3,36.8,16.9,130.0,1008.4,81.7,12.0,16.5,1.4,1,10.0,2022-11-11T07:10:18,2022-11-11T16:59:45,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,E5954,F5184"
8159 sideroad 30 ,2022-11-12,8.9,-0.2,3.4,5.6,-5.1,-0.5,1.8,89.1,1.459,100,33.33,"rain,snow",0.8,0.3,38.6,25.6,277.6,1008.0,93.3,14.8,32.2,2.7,2,10.0,2022-11-12T07:11:37,2022-11-12T16:58:42,0.64,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184"
8159 sideroad 30 ,2022-11-13,0.7,-2.4,-0.5,-2.0,-7.9,-4.5,-2.7,85.5,1.755,100,41.67,"rain,snow",0.9,1.0,31.3,21.9,301.8,1017.9,82.4,16.1,47.3,4.2,2,10.0,2022-11-13T07:12:56,2022-11-13T16:57:40,0.67,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,E5954,F5184"
8159 sideroad 30 ,2022-11-14,1.1,-3.1,-1.2,0.1,-6.2,-2.9,-4.9,76.2,0.0,0,0.0,snow,0.0,0.4,25.6,12.4,292.2,1028.5,68.6,16.4,74.6,6.4,4,10.0,2022-11-14T07:14:14,2022-11-14T16:56:41,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,E5149,CWLS,71631099999,E5954,F5184"
8159 sideroad 30 ,2022-11-15,-0.6,-2.1,-1.6,-4.6,-8.6,-6.9,-5.2,77.0,0.525,100,12.5,"rain,snow",2.3,0.8,47.9,25.5,61.0,1026.8,88.3,13.4,15.0,1.2,1,10.0,2022-11-15T07:15:32,2022-11-15T16:55:44,0.73,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184"
8159 sideroad 30 ,2022-11-16,-0.3,-3.3,-2.3,-2.3,-9.1,-5.8,-4.2,87.0,1.711,100,45.83,snow,2.3,3.5,32.4,20.1,353.6,1014.7,91.9,10.9,21.5,1.8,1,10.0,2022-11-16T07:16:50,2022-11-16T16:54:49,0.75,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184"
8159 sideroad 30 ,2022-11-17,-0.8,-5.9,-2.9,-5.7,-10.3,-7.7,-4.8,86.5,0.423,100,37.5,"rain,snow",2.9,3.4,41.6,28.5,260.9,1014.2,78.9,15.0,58.1,4.9,2,10.0,2022-11-17T07:18:07,2022-11-17T16:53:55,0.8,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"71352099999,71297099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,E5954,F5184"
8159 sideroad 30 ,2022-11-18,-2.4,-4.0,-3.2,-8.8,-11.5,-9.9,-5.4,85.0,0.048,100,16.67,snow,5.6,4.8,58.0,29.3,233.0,1013.9,68.2,14.1,93.3,8.1,6,10.0,2022-11-18T07:19:24,2022-11-18T16:53:04,0.83,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,E5954,F5184"
8159 sideroad 30 ,2022-11-19,-3.5,-6.6,-5.2,-10.3,-14.7,-13.1,-9.5,72.1,0.076,100,33.33,snow,1.4,3.9,48.6,34.8,223.9,1014.5,54.4,15.9,68.6,6.0,4,10.0,2022-11-19T07:20:41,2022-11-19T16:52:15,0.86,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,E5954,F5184"
8159 sideroad 30 ,2022-11-20,-6.3,-7.9,-7.0,-12.2,-16.7,-14.9,-10.2,78.0,1.146,100,41.67,snow,4.1,7.2,54.3,36.3,254.9,1020.2,41.8,13.5,67.5,5.7,3,10.0,2022-11-20T07:21:57,2022-11-20T16:51:28,0.9,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,E5954,F5184"
8159 sideroad 30 ,2022-11-21,2.1,-9.8,-2.3,-3.2,-15.9,-8.4,-8.1,65.3,0.006,100,4.17,snow,0.1,7.9,60.6,41.3,232.0,1020.0,48.7,16.4,115.9,10.2,5,10.0,2022-11-21T07:23:13,2022-11-21T16:50:43,0.93,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,E5954,F5184"
8159 sideroad 30 ,2022-11-22,4.1,-6.5,-0.4,0.5,-6.5,-2.7,-4.3,75.1,0.0,0,0.0,,0.0,5.0,37.4,19.8,245.1,1023.2,53.7,16.4,98.7,8.7,5,10.0,2022-11-22T07:24:28,2022-11-22T16:50:01,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,E5954,F5184"
8159 sideroad 30 ,2022-11-23,5.3,-6.5,-1.8,5.3,-6.5,-2.7,-4.1,85.0,0.0,0,0.0,,0.0,3.5,19.4,11.2,37.4,1024.0,13.6,9.6,101.1,8.7,5,10.0,2022-11-23T07:25:42,2022-11-23T16:49:21,0.0,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184"
8159 sideroad 30 ,2022-11-24,8.8,-3.7,1.9,7.2,-5.9,0.6,-1.5,80.0,0.01,100,4.17,rain,0.0,1.5,28.1,16.1,180.2,1022.3,64.5,7.0,85.0,7.6,4,10.0,2022-11-24T07:26:55,2022-11-24T16:48:43,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184"
8159 sideroad 30 ,2022-11-25,5.9,-0.1,3.1,2.4,-3.2,-1.2,0.9,86.0,0.848,100,45.83,"rain,snow",0.0,1.2,49.3,27.4,278.8,1014.5,93.7,13.9,39.9,3.6,2,10.0,2022-11-25T07:28:08,2022-11-25T16:48:07,0.06,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"71352099999,CZEL,71368099999,71624099999,E5149,CWLS,71631099999,F5184"
8159 sideroad 30 ,2022-11-26,10.4,-2.5,3.5,10.4,-6.5,0.3,-1.5,72.8,0.0,0,0.0,rain,0.0,3.2,43.0,30.8,232.8,1014.9,6.7,16.3,112.9,9.7,5,10.0,2022-11-26T07:29:20,2022-11-26T16:47:34,0.1,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,F5184"
8159 sideroad 30 ,2022-11-27,4.0,0.0,2.5,1.6,-2.7,-0.4,0.6,87.4,8.3,100,54.17,"rain,snow",0.1,0.1,45.0,19.9,28.9,1001.7,89.0,12.7,17.9,1.5,1,10.0,2022-11-27T07:30:31,2022-11-27T16:47:03,0.13,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"71352099999,CZEL,71368099999,71624099999,E5149,CWLS,71631099999,F5184"
8159 sideroad 30 ,2022-11-28,2.4,-2.5,0.0,-1.0,-5.0,-3.2,-3.4,78.2,0.008,100,8.33,"rain,snow",0.1,0.1,34.2,18.3,327.5,1012.5,95.4,16.8,27.5,2.2,1,10.0,2022-11-28T07:31:41,2022-11-28T16:46:34,0.17,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,snow,"71352099999,71297099999,CZEL,71368099999,71624099999,E5149,CWLS,CXHM,71631099999,F5184"
8159 sideroad 30 ,2022-11-29,4.4,-1.1,1.8,0.9,-4.6,-1.6,-1.5,79.3,0.0,0,0.0,rain,0.0,0.1,38.9,20.7,112.3,1017.7,95.7,16.4,25.2,2.1,1,10.0,2022-11-29T07:32:50,2022-11-29T16:46:08,0.2,Overcast,Cloudy skies throughout the day.,cloudy,"71352099999,CZEL,71368099999,71624099999,E5149,CWLS,71631099999,F5184"
8159 sideroad 30 ,2022-11-30,8.0,-4.0,1.6,4.9,-12.3,-4.1,-0.5,86.0,8.88,100,58.33,"rain,snow",0.3,0.1,63.0,41.5,246.4,1004.9,97.6,12.1,6.8,0.6,0,10.0,2022-11-30T07:33:58,2022-11-30T16:45:44,0.25,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"71352099999,71297099999,CZEL,71368099999,71624099999,E5149,CWLS,CXHM,71631099999,E5954,F5184"
8159 sideroad 30 ,2022-12-01,-2.1,-7.7,-3.8,-7.7,-12.8,-10.2,-6.8,79.3,0.035,100,16.67,snow,0.2,0.3,53.2,40.0,258.9,1025.0,62.4,15.8,30.3,2.7,1,10.0,2022-12-01T07:35:05,2022-12-01T16:45:23,0.27,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"71352099999,71297099999,CZEL,71368099999,71624099999,E5149,CWLS,CXHM,71631099999,F5184"
8159 sideroad 30 ,2022-12-02,5.2,-7.2,0.1,1.3,-10.3,-3.6,-4.0,74.4,0.359,100,16.67,"rain,snow",0.1,0.1,43.9,25.8,163.3,1022.0,69.5,16.8,35.3,3.0,2,10.0,2022-12-02T07:36:11,2022-12-02T16:45:04,0.31,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"71352099999,71297099999,CZEL,71368099999,71624099999,E5149,CWLS,CXHM,71631099999,F5184"
8159 sideroad 30 ,2022-12-03,8.4,-1.7,3.5,4.7,-8.4,-1.9,0.4,80.5,5.588,100,33.33,"rain,snow",0.1,1.1,67.2,44.2,254.1,1013.5,97.8,14.3,16.1,1.3,1,10.0,2022-12-03T07:37:15,2022-12-03T16:44:48,0.34,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"71352099999,71297099999,CZEL,71368099999,71624099999,E5149,CWLS,CXHM,71631099999,F5184"
8159 sideroad 30 ,2022-12-04,0.2,-5.0,-2.7,-5.7,-11.2,-8.6,-7.6,69.0,0.0,0,0.0,snow,0.1,0.5,40.5,31.0,234.8,1020.4,32.1,16.4,86.8,7.4,4,10.0,2022-12-04T07:38:18,2022-12-04T16:44:34,0.38,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,F5184"
8159 sideroad 30 ,2022-12-05,4.0,-3.5,0.3,0.7,-9.0,-4.4,-6.4,61.1,0.0,0,0.0,,0.0,0.2,42.1,25.8,205.8,1015.3,44.8,17.1,63.2,5.4,3,10.0,2022-12-05T07:39:20,2022-12-05T16:44:23,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,71297099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,F5184"
8159 sideroad 30 ,2022-12-06,6.3,2.3,3.7,4.7,-0.6,1.8,0.0,77.9,0.045,100,16.67,rain,0.1,0.1,18.7,14.3,125.0,1018.4,93.9,12.8,21.1,1.8,1,10.0,2022-12-06T07:40:20,2022-12-06T16:44:14,0.45,"Rain, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,snow,"71352099999,71297099999,CZEL,71368099999,71624099999,E5149,CWLS,CXHM,71631099999,F5184"
8159 sideroad 30 ,2022-12-07,6.7,2.9,4.2,6.7,0.5,2.6,3.1,92.6,0.011,100,12.5,rain,0.0,0.1,29.2,16.0,322.7,1022.0,100.0,10.9,28.2,2.2,1,10.0,2022-12-07T07:41:19,2022-12-07T16:44:08,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"71352099999,71297099999,CZEL,71368099999,71624099999,E5149,CWLS,CXHM,71631099999,F5184"
8159 sideroad 30 ,2022-12-08,3.0,-3.1,0.8,0.5,-7.3,-2.3,-2.1,81.5,0.0,0,0.0,"rain,snow",0.0,0.1,34.9,16.2,325.8,1028.4,60.7,16.5,43.8,3.8,2,10.0,2022-12-08T07:42:16,2022-12-08T16:44:04,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,E5149,CWLS,CXHM,71631099999,F5184"
8159 sideroad 30 ,2022-12-09,-0.8,-4.0,-2.4,-5.1,-10.0,-7.3,-5.4,79.8,0.0,0,0.0,,0.0,0.1,36.8,26.0,61.2,1029.8,90.7,16.6,20.7,1.8,1,10.0,2022-12-09T07:43:11,2022-12-09T16:44:03,0.55,Overcast,Cloudy skies throughout the day.,cloudy,"71352099999,CZEL,71368099999,71624099999,E5149,CWLS,CXHM,71631099999,F5184"
8159 sideroad 30 ,2022-12-10,-1.5,-5.0,-3.6,-7.9,-12.3,-10.3,-6.2,82.7,0.019,100,4.17,"snow,ice",0.7,0.3,41.4,27.0,81.7,1027.2,99.8,16.4,20.4,1.8,1,10.0,2022-12-10T07:44:05,2022-12-10T16:44:04,0.58,"Snow, Ice, Overcast",Cloudy skies throughout the day with late afternoon snow.,snow,"71352099999,71297099999,CZEL,71368099999,71624099999,E5149,CWLS,CXHM,71631099999,F5184"
8159 sideroad 30 ,2022-12-11,-1.1,-4.1,-2.6,-2.7,-9.1,-6.5,-4.2,88.8,3.592,100,45.83,"rain,snow",0.9,1.3,33.3,21.9,7.8,1020.9,99.8,11.0,16.8,1.4,1,10.0,2022-12-11T07:44:57,2022-12-11T16:44:08,0.62,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"71352099999,CZEL,71368099999,71624099999,E5149,CWLS,71631099999,F5184"
8159 sideroad 30 ,2022-12-12,-1.9,-5.9,-4.1,-4.7,-10.2,-7.6,-6.1,85.6,0.0,0,0.0,"rain,snow",0.7,2.0,25.9,17.7,20.3,1027.7,92.9,16.1,24.9,2.1,1,10.0,2022-12-12T07:45:47,2022-12-12T16:44:14,0.65,Overcast,Cloudy skies throughout the day.,cloudy,"71352099999,71297099999,CZEL,71368099999,71624099999,E5149,CWLS,CXHM,71631099999,F5184"
8159 sideroad 30 ,2022-12-13,-1.3,-13.6,-7.5,-1.3,-15.6,-8.9,-10.7,79.1,0.0,0,0.0,snow,0.1,2.0,24.8,12.4,2.8,1029.8,32.5,16.6,101.2,8.7,4,10.0,2022-12-13T07:46:36,2022-12-13T16:44:23,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,F5184,CXTO"
8159 sideroad 30 ,2022-12-14,-2.6,-7.7,-5.3,-6.8,-14.5,-11.1,-9.9,71.0,0.0,0,0.0,snow,0.0,0.5,39.5,29.2,73.7,1024.9,41.1,17.1,53.8,4.5,2,10.0,2022-12-14T07:47:22,2022-12-14T16:44:35,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,71297099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,F5184"
8159 sideroad 30 ,2022-12-15,0.1,-2.8,-0.7,0.1,-10.4,-4.5,-1.9,91.8,7.085,100,62.5,"rain,freezingrain,snow,ice",1.5,0.6,64.2,44.8,88.4,1011.8,99.7,8.4,10.6,0.8,0,10.0,2022-12-15T07:48:07,2022-12-15T16:44:49,0.75,"Snow, Rain, Freezing Drizzle/Freezing Rain, Ice, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"71352099999,CZEL,71368099999,71624099999,E5149,CWLS,CXHM,71631099999,F5184,CXTO"
8159 sideroad 30 ,2022-12-16,0.9,-2.6,-0.3,0.9,-6.0,-1.6,-1.2,93.1,3.89,100,50.0,"rain,snow",1.3,2.3,32.0,12.8,210.1,1007.1,86.4,9.2,23.1,2.0,2,10.0,2022-12-16T07:48:49,2022-12-16T16:45:05,0.75,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"71352099999,CZEL,71368099999,71624099999,E5149,CWLS,71631099999,F5184"
8159 sideroad 30 ,2022-12-17,-1.7,-4.8,-2.9,-5.0,-9.7,-7.7,-5.2,84.7,0.024,100,16.67,"rain,snow",0.4,3.0,38.9,23.7,225.1,1006.4,78.1,15.3,41.5,3.6,4,10.0,2022-12-17T07:49:30,2022-12-17T16:45:24,0.81,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"71352099999,CZEL,71368099999,71624099999,E5149,CWLS,71631099999,F5184"
8159 sideroad 30 ,2022-12-18,-0.8,-4.2,-3.3,-7.7,-10.5,-9.6,-5.1,86.9,0.435,100,54.17,snow,1.3,3.4,57.2,32.3,241.2,1012.3,83.4,13.8,27.2,2.3,1,10.0,2022-12-18T07:50:08,2022-12-18T16:45:45,0.85,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"71352099999,CZEL,71368099999,71624099999,E5149,CWLS,71631099999,F5184"
8159 sideroad 30 ,2022-12-19,-2.0,-4.9,-3.3,-7.2,-10.9,-9.2,-5.7,83.8,0.17,100,62.5,"rain,snow",1.3,5.0,47.2,25.5,264.6,1025.2,79.0,16.0,63.1,5.3,4,10.0,2022-12-19T07:50:44,2022-12-19T16:46:09,0.88,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"71352099999,71297099999,CZEL,71368099999,71624099999,CWLS,71631099999,71263099999,F5184"
