name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
8159 sideroad 30 ,2015-12-12,6.9,-1.2,3.5,5.1,-4.4,1.7,1.7,88.4,0.921,100,16.67,"rain,snow",0,0.3,20.2,14.1,88.5,1018.4,84.3,13,18.2,1.5,1,,2015-12-12T07:45:30,2015-12-12T16:44:11,0.05,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2015-12-13,6.6,4,4.8,5.3,0,2,4,94.9,0.958,100,16.67,rain,0.1,0.1,41.8,19.8,107.8,1018.1,100,4.5,9.8,0.8,0,,2015-12-13T07:46:19,2015-12-13T16:44:20,0.08,"Rain, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2015-12-14,12.8,6.1,9.1,12.8,3.9,7.7,7.9,92.5,12.506,100,29.17,rain,0,0.1,47.6,34.8,178.1,1000.6,98.6,9.2,29,2.4,2,,2015-12-14T07:47:06,2015-12-14T16:44:30,0.12,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2015-12-15,7.8,-0.1,4.2,3.9,-3.1,0.1,2.3,87.7,0.165,100,20.83,rain,0,0.1,52.4,33.9,284.1,1005.7,93.7,14.4,32.6,2.7,2,,2015-12-15T07:47:51,2015-12-15T16:44:43,0.15,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2015-12-16,3.9,-0.9,1.5,1.2,-4.8,-2.2,0.7,94.8,0.794,100,8.33,rain,0,0.2,37.8,20.5,110.8,1014.1,90.7,8.9,26.5,2.3,1,,2015-12-16T07:48:34,2015-12-16T16:44:59,0.19,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,71833099999,CXTO"
8159 sideroad 30 ,2015-12-17,5.5,-0.1,3.3,3.6,-6.2,-0.7,0.7,83.7,0.756,100,16.67,"rain,snow",0,0,41.1,27.1,257.4,1006.4,76.1,12.1,64.8,5.6,3,,2015-12-17T07:49:15,2015-12-17T16:45:17,0.22,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2015-12-18,-0.1,-4,-1.4,-5.5,-11.2,-7.1,-5.8,72.6,0.416,100,12.5,"rain,snow",0,0.3,44.6,26.7,256.7,1010,80.4,13.9,52.4,4.5,2,,2015-12-18T07:49:54,2015-12-18T16:45:38,0.25,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2015-12-19,-3,-4.8,-4.1,-9.6,-12.7,-11.4,-8.3,72.6,0.051,100,20.83,snow,0.3,0.4,50.8,32.3,270.7,1018.4,95,13.7,54.3,4.7,3,,2015-12-19T07:50:31,2015-12-19T16:46:01,0.29,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2015-12-20,3.4,-5.7,-1.3,-1.6,-10.4,-6.5,-5.8,72,0,0,0,snow,0.1,0.2,38.9,25.1,210.5,1025.6,67.8,14.9,73.5,6.5,3,,2015-12-20T07:51:05,2015-12-20T16:46:27,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2015-12-21,7.3,2.3,4.3,4.3,-2.5,0.3,1.9,85.4,7.824,100,75,rain,0.1,0.3,48.2,28,220.6,1012.4,100,11.7,21.4,1.8,1,,2015-12-21T07:51:38,2015-12-21T16:46:55,0.37,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2015-12-22,10.5,2.7,8,10.5,1.4,6.1,6.9,93.3,1.609,100,54.17,rain,0,0.3,36.4,19.7,233.5,1010.1,90.3,9.1,24.2,2.1,1,,2015-12-22T07:52:08,2015-12-22T16:47:25,0.4,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2015-12-23,13.4,1.6,7.6,13.4,-0.7,6,6.9,95.1,1.501,100,12.5,rain,0,0.1,38.9,23.6,122.1,1009,85.7,9,16.2,1.4,1,,2015-12-23T07:52:36,2015-12-23T16:47:57,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71352099999,71297099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,71534099999,71263099999,71833099999"
8159 sideroad 30 ,2015-12-24,14.1,3.5,8.7,14.1,0.4,6.5,3.8,71.9,0.103,100,12.5,rain,0,0.1,65.7,41.2,229.2,1008.5,50.8,14.7,84.1,7.3,4,,2015-12-24T07:53:01,2015-12-24T16:48:32,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,71833099999"
8159 sideroad 30 ,2015-12-25,8,-1.1,3.9,5.4,-3.5,2.2,0.8,80.9,0.002,100,4.17,rain,0,0,28.4,16,307,1023.5,41.8,15,74.1,6.4,4,,2015-12-25T07:53:24,2015-12-25T16:49:09,0.5,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,71833099999"
8159 sideroad 30 ,2015-12-26,2.8,-2.5,0.4,-0.8,-6.1,-4,-1.3,88.3,1.685,100,29.17,"rain,snow",0,0.6,42.5,27.8,80.9,1028.3,61.9,13.5,57.2,4.9,3,,2015-12-26T07:53:45,2015-12-26T16:49:49,0.54,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,71833099999"
8159 sideroad 30 ,2015-12-27,2.8,-4.6,0.7,-0.1,-12.8,-3.7,-1.1,88.2,8.794,100,45.83,"rain,snow",0.3,0.2,38.8,33.5,6.9,1018.5,100,13,18.5,1.6,1,,2015-12-27T07:54:03,2015-12-27T16:50:30,0.57,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,71833099999"
8159 sideroad 30 ,2015-12-28,-1,-7.3,-4.8,-5.9,-16.7,-12,-7.6,81.2,17.05,100,41.67,"rain,snow",2.1,0.9,60,42.2,74.4,1025.5,87.6,11.7,36.3,3.1,2,,2015-12-28T07:54:19,2015-12-28T16:51:14,0.6,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"71352099999,71297099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,71833099999"
8159 sideroad 30 ,2015-12-29,3.1,-3.9,0.9,0.2,-12,-3.7,0.2,95.3,14.037,100,75,"rain,snow",1.3,2.9,61.3,39.8,161.9,1011.8,100,7.2,21.2,1.9,1,,2015-12-29T07:54:33,2015-12-29T16:51:59,0.64,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2015-12-30,0.7,-0.7,0,-3,-5.3,-4.1,-1.3,90.8,0.021,100,12.5,"rain,snow",0.3,2.4,29.5,20.5,235.9,1020,97,11,36.5,3.3,2,,2015-12-30T07:54:44,2015-12-30T16:52:47,0.67,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2015-12-31,-0.3,-2.1,-1.2,-4.8,-8.5,-6.5,-3.4,85.1,0.079,100,20.83,"rain,snow",0.2,2.3,44.6,24.4,260.6,1019.3,94.5,13,41.8,3.7,2,,2015-12-31T07:54:53,2015-12-31T16:53:37,0.7,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-01-01,-1.6,-5.3,-3.9,-7.1,-12,-10.4,-6.2,83.9,0.373,100,33.33,"rain,snow",0.9,1.2,45,27.2,256.8,1016.1,90,11.2,52.5,4.5,2,,2016-01-01T07:54:59,2016-01-01T16:54:28,0.73,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,71833099999"
8159 sideroad 30 ,2016-01-02,-2.3,-5,-3.4,-8.1,-10.7,-9.5,-5.7,83.7,0,0,0,snow,2.1,2.6,42.1,28.5,236.4,1013,88.5,14.3,37.7,3.4,2,,2016-01-02T07:55:02,2016-01-02T16:55:22,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-01-03,0.2,-9.8,-3.7,-5.3,-16.6,-10.3,-6.8,79.1,0.413,100,16.67,"rain,snow",0.9,4.4,49,32.3,295,1011.1,86,14,42,3.6,2,,2016-01-03T07:55:03,2016-01-03T16:56:17,0.8,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-01-04,-10.1,-17.6,-14.6,-15,-24.4,-20.2,-18.6,72.2,0.086,100,8.33,snow,1.1,5.1,35.3,18,19.5,1029,22.3,14.3,93.8,8,4,,2016-01-04T07:55:02,2016-01-04T16:57:14,0.83,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-01-05,-4.5,-18.9,-12.1,-10.6,-19,-15.5,-14.6,82.3,2.038,100,20.83,snow,0,4.7,33.1,19.5,227.8,1036,5.8,13.8,96,8.2,4,,2016-01-05T07:54:58,2016-01-05T16:58:13,0.86,Snow,Clear conditions throughout the day with snow clearing later.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-01-06,-0.6,-9.2,-5.5,-5.1,-13.5,-9.4,-9.1,77.4,0.585,100,4.17,snow,0,3,34.2,17.2,231.1,1028.5,42.6,14.3,87.3,7.6,4,,2016-01-06T07:54:52,2016-01-06T16:59:13,0.89,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-01-07,2.9,-9.3,-3.7,2.9,-11.5,-4.7,-6.5,81.9,1.171,100,8.33,snow,0,2.2,24.1,8.6,114.8,1024.1,51,12.8,87.4,7.4,4,,2016-01-07T07:54:43,2016-01-07T17:00:15,0.92,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-01-08,1.7,-4.8,-1,-1.3,-8,-4.8,-2.7,88.7,0.794,100,8.33,"rain,snow",2.3,3.3,35.1,22.2,100.8,1016.6,77.5,9.4,61.8,5.3,3,,2016-01-08T07:54:32,2016-01-08T17:01:18,0.96,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,71833099999"
8159 sideroad 30 ,2016-01-09,4.5,0.7,3.2,1.9,-3,0.2,2.7,96.7,2.747,100,37.5,"rain,snow",0.1,2.5,34.2,18.9,179.6,1010.6,100,2.7,23.1,1.9,1,,2016-01-09T07:54:18,2016-01-09T17:02:23,0,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-01-10,4.3,-7.9,0.2,4.3,-17.8,-5.3,-0.8,93,9.915,100,66.67,"rain,snow",1.1,1.4,74.7,45.6,289.2,997.1,99.2,7.4,11.2,0.9,1,,2016-01-10T07:54:02,2016-01-10T17:03:29,0.02,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-01-11,-8.3,-12,-10.3,-17.4,-20.4,-19.2,-13.6,77,1.474,100,50,snow,2.6,3.7,53.1,37.5,252.2,1011.6,66.6,12,83.3,7.3,3,,2016-01-11T07:53:43,2016-01-11T17:04:37,0.06,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-01-12,-4.7,-12.1,-8.4,-10.9,-19.5,-15.8,-10.1,87.6,3.305,100,50,snow,2,4.4,53.3,34.9,261.7,1003.7,92.4,5.9,63.5,5.5,3,,2016-01-12T07:53:22,2016-01-12T17:05:46,0.09,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-01-13,-9.6,-11.1,-10.7,-17.3,-20.4,-19.2,-13.2,81.8,0.817,100,20.83,snow,2.6,6.5,44.4,30.3,252.1,1012.9,87.2,10.9,78.3,6.8,3,,2016-01-13T07:52:58,2016-01-13T17:06:56,0.13,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-01-14,-4.5,-10.7,-7.2,-4.5,-19.3,-12.8,-9.1,86.5,0.221,100,8.33,snow,5.2,10.9,36.6,24.2,234.8,1009.3,96.4,12,73.5,6.4,4,,2016-01-14T07:52:32,2016-01-14T17:08:07,0.17,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-01-15,2.8,-4.7,-0.3,-0.3,-9.9,-4.6,-1.3,92.6,2.468,100,25,"rain,snow",0,10.5,31.3,20,120.6,1002.8,100,7.8,52,4.5,3,,2016-01-15T07:52:04,2016-01-15T17:09:20,0.2,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-01-16,1.4,-5,-2.7,-3.1,-12.6,-8.9,-4.6,87.3,1.237,100,33.33,"rain,snow",1.8,7.3,50.9,36.5,273.8,1001.2,98,13.6,43.7,3.9,2,,2016-01-16T07:51:33,2016-01-16T17:10:33,0.25,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,71833099999"
8159 sideroad 30 ,2016-01-17,-3.8,-13.1,-7.6,-9,-21.2,-14.4,-10.4,80.4,0.706,100,33.33,snow,2,7.4,41.2,26.5,250.8,1008.3,68.9,11,60,5.2,3,,2016-01-17T07:51:00,2016-01-17T17:11:47,0.27,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,71534099999,71263099999,71833099999"
8159 sideroad 30 ,2016-01-18,-10.6,-13.5,-11.7,-11.7,-21.8,-18.6,-13.8,84.3,2.874,100,45.83,snow,3.7,10,53.6,32.6,285.6,1013,82.9,5.8,88.3,7.6,4,,2016-01-18T07:50:25,2016-01-18T17:13:03,0.31,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,71833099999"
8159 sideroad 30 ,2016-01-19,-6.7,-18,-11,-13.6,-25,-18.7,-13.5,82.4,0.891,100,33.33,snow,1.5,9.8,55.4,33.6,283.4,1024,70.4,12.7,87.9,7.8,4,,2016-01-19T07:49:47,2016-01-19T17:14:19,0.34,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,71833099999"
8159 sideroad 30 ,2016-01-20,-6.5,-11.9,-8.3,-10.6,-14.4,-12.8,-10.7,83,0.009,100,4.17,snow,0,7.7,38.3,24.9,267.5,1024.1,88.8,12.7,61.6,5.3,3,,2016-01-20T07:49:07,2016-01-20T17:15:35,0.38,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-01-21,-4.9,-11.5,-7.4,-7.6,-14.8,-9.9,-9.5,85.3,0.761,100,29.17,snow,0.2,7.7,22.3,11.4,302,1025.4,78,13.8,74.8,6.5,4,,2016-01-21T07:48:25,2016-01-21T17:16:53,0.42,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-01-22,-4.6,-16.2,-9.1,-5.7,-18.4,-11.7,-12.7,76,2.696,100,25,snow,5.4,11.2,27.4,14.3,51.7,1026.2,54.5,14.4,95.3,8.3,4,,2016-01-22T07:47:41,2016-01-22T17:18:11,0.45,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-01-23,-6.5,-13.3,-9.9,-10.4,-20.2,-15.5,-13,78.8,1.678,100,25,snow,0.1,13.2,34.9,22.3,22.9,1019.9,7.3,14.3,119,10.2,5,,2016-01-23T07:46:54,2016-01-23T17:19:30,0.5,Snow,Clear conditions throughout the day with snow.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-01-24,-2.6,-10.5,-6.1,-3,-15.6,-9.6,-8.1,86.1,0,0,0,,0,12.7,34.9,17.4,229.6,1017,88.4,14.3,66.9,5.9,4,,2016-01-24T07:46:06,2016-01-24T17:20:49,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-01-25,2.6,-3.2,-1.1,-2,-6.5,-4.8,-4.8,76.8,0.39,100,4.17,"rain,snow",0,8.8,39.2,22.9,163,1016.1,66.3,14,79.3,6.7,3,,2016-01-25T07:45:15,2016-01-25T17:22:09,0.55,"Snow, Rain, Partially cloudy",Clearing in the afternoon with afternoon rain or snow.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-01-26,3.4,-0.8,1.3,-1.3,-7,-4.4,-0.6,87.2,1.293,100,70.83,"rain,snow",0.5,4.9,59.1,39.5,232,1007.9,97.5,13.8,48.2,4,2,,2016-01-26T07:44:22,2016-01-26T17:23:30,0.58,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-01-27,-0.9,-5.5,-3.1,-6.3,-12,-8.8,-6.1,80.2,0.857,100,29.17,"rain,snow",4.6,7.9,51.4,37.7,255.7,1017.3,85.1,13,66.5,5.7,3,,2016-01-27T07:43:28,2016-01-27T17:24:50,0.62,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-01-28,-0.3,-4.2,-2.2,-5.4,-11.8,-8.5,-3.9,88.1,0.764,100,25,"rain,snow",3.2,10.2,46.3,31.8,221.5,1003.3,99,11.6,56.6,5,3,,2016-01-28T07:42:31,2016-01-28T17:26:12,0.65,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-01-29,-2,-11.6,-8.5,-8.1,-22,-16.2,-11,82.5,0.645,100,20.83,snow,2.2,13.9,50.4,33.9,307.4,1007.6,69,13.8,95.7,8.3,4,,2016-01-29T07:41:32,2016-01-29T17:27:33,0.68,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-01-30,2.5,-8,-1.9,-1.2,-13,-6.6,-4.8,81.5,0.39,100,4.17,"rain,snow",0.2,13.9,43.2,31.2,211,1007.8,77,14.3,90.7,7.9,4,,2016-01-30T07:40:31,2016-01-30T17:28:55,0.71,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,snow,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-01-31,7.6,-3.1,2.6,4.1,-5.6,0.5,1.3,91.1,3.489,100,37.5,"rain,snow",0,9.9,45.4,29.8,205.9,1003.8,89.2,11.6,72,6.2,3,,2016-01-31T07:39:29,2016-01-31T17:30:17,0.75,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-02-01,6.2,-0.5,1.3,1.8,-5.7,-2.8,-0.6,87.4,0.943,100,29.17,"rain,snow",0,3.7,45.4,28.6,280.1,1012,56.9,14,98.4,8.5,4,,2016-02-01T07:38:25,2016-02-01T17:31:39,0.78,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-02-02,0.2,-3.3,-1.2,-1.5,-8,-4.6,-3,87.2,1.796,100,16.67,"rain,snow",0,1.9,57.6,35.5,94.6,1021.8,52.6,11.4,99,8.5,5,,2016-02-02T07:37:19,2016-02-02T17:33:01,0.81,"Snow, Rain, Partially cloudy",Becoming cloudy in the afternoon with rain or snow.,rain,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-02-03,12.4,0,5.2,12.4,-5.9,1.5,2.8,85.2,3.327,100,45.83,"rain,snow",0.4,1.1,67.5,35.8,203.7,1003.6,74.4,12.4,54.5,4.7,3,,2016-02-03T07:36:11,2016-02-03T17:34:23,0.84,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,71833099999,CXTO"
8159 sideroad 30 ,2016-02-04,1.8,-2.3,-1.1,-1.6,-8,-5.5,-4.8,76.4,0.276,100,12.5,"rain,snow",0,0.3,44.6,27.8,283.6,1017.8,88.5,14.2,51.2,4.3,2,,2016-02-04T07:35:01,2016-02-04T17:35:46,0.87,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,rain,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-02-05,-0.8,-3.7,-2.2,-2.4,-7.8,-6.4,-5.3,79.8,0.661,100,29.17,"rain,snow",0.9,0.5,39.2,19.2,266.7,1025.3,67.6,14.4,90.3,7.7,4,,2016-02-05T07:33:50,2016-02-05T17:37:08,0.91,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-02-06,0.5,-2.3,-1.2,-4.8,-7.7,-6.1,-4.4,79.7,0.104,100,29.17,"rain,snow",0.5,1.2,50.8,24.1,238.9,1021.9,75.6,14.2,110.6,9.5,5,,2016-02-06T07:32:37,2016-02-06T17:38:31,0.94,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-02-07,4.7,-3.6,0.4,0.8,-6.7,-2.9,-2.9,79.4,0,0,0,"rain,snow",0.1,0.3,31.7,22,169.4,1014.7,64.7,11.2,85.1,7.4,4,,2016-02-07T07:31:22,2016-02-07T17:39:53,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71352099999,CZEL,71368099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-02-08,3.9,-1.2,1.6,0.3,-7.7,-2.8,-0.7,85.5,0.48,100,33.33,"rain,snow",0.4,0.4,42.1,26.7,104.9,1003.6,96.5,11.9,77.1,6.5,3,,2016-02-08T07:30:06,2016-02-08T17:41:16,0,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-02-09,-0.2,-3.2,-2.1,-2.9,-9.2,-6.9,-3.4,91.1,0.192,100,33.33,"rain,snow",0.5,0.8,38.1,23.6,132.6,998.7,99.1,10,69.9,6,3,,2016-02-09T07:28:49,2016-02-09T17:42:38,0.04,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-02-10,-3.6,-13.1,-7.3,-9.7,-20.7,-14,-10,81.6,0.696,100,29.17,snow,0.3,1.3,42.8,24.7,300.4,1004.7,88.8,12.4,78.4,6.7,4,,2016-02-10T07:27:30,2016-02-10T17:44:00,0.07,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-02-11,-11.9,-17.2,-14.7,-19.2,-27.2,-23.5,-18.4,73.5,0.077,100,12.5,snow,0.7,1.6,45.7,31.2,313.4,1018.2,25.4,14.6,121.9,10.5,5,,2016-02-11T07:26:09,2016-02-11T17:45:22,0.11,"Snow, Partially cloudy",Becoming cloudy in the afternoon with snow clearing later.,snow,"71352099999,71297099999,CZEL,71368099999,71624099999,CWLS,CXHM,71631099999,71833099999"
8159 sideroad 30 ,2016-02-12,-7.6,-12.9,-10.6,-16,-22.2,-19,-13.6,79,0.538,100,50,snow,1.9,2.8,44.9,29,259.7,1015.3,62.9,12,116.9,10.1,4,,2016-02-12T07:24:47,2016-02-12T17:46:44,0.14,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
8159 sideroad 30 ,2016-02-13,-15,-24.2,-20.5,-22.8,-34.9,-30.3,-25,67.5,0,0,0,snow,0.9,4.5,41.8,30.7,323.2,1026.5,8.2,14.2,140,12.1,6,,2016-02-13T07:23:24,2016-02-13T17:48:06,0.18,Clear,Clear conditions throughout the day.,clear-day,"71352099999,CZEL,71368099999,71624099999,CWLS,71631099999,71833099999"
